comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
"Najib juga paling terbaik, rindu Najib",@aliasshahbani,Alias Shahbani ,104,5,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1616032484264962.jpg?x-expires=1677520800&x-signature=ibazo1nCBYquLM1tuDQo4e20Br8%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
😏 apa lah nasib golongan bujang,@apekxxl,Apeks ,75,41,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/82204c51e030d2743e761dc559f20f95~c5_100x100.jpg?x-expires=1677520800&x-signature=aOXJPEaQtisxunStA%2FoMQmaRoJo%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
tengok dia pon dah naik darah nak marah lebih2 takot dosa🤣🤣🤣,@rantaibesi3,kukubesiiiii ,60,8,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8dc4f941412a2774cf7dd80b7e9f48d0~c5_100x100.jpg?x-expires=1677520800&x-signature=prAKzTgmsyqy26eBQ8Fn2NQ9jU4%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
"Mana ada isi rumah 2500,gaji sorg 1500 x 2 dah Tak layak 😂 kena spin lew smua 😂",@naz_azid88,MNZ_Music88 ,69,25,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a1faf00fcc027fa0716d06efa74a4e1a~c5_100x100.jpg?x-expires=1677520800&x-signature=lLZqg5K%2BsOWFmggT6aKCeiNvkyM%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
terpaling PM .. msti yg ngundi dia nyesal kan 🤣,@ffiq403,ffiq🦉 ,58,47,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8e3b83f1ee0910266b607cef6ea21726~c5_100x100.jpg?x-expires=1677520800&x-signature=qikBAEyFwLP7I1oTGxx6pAiuwPs%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
tukar,@MS4wLjABAAAAQsMnLUry11u3W28bfALdSyhC65Fn-rmeBjOOSSyf1bYimxZnyLE4xMIRw5DCz3nq,user676129 ,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663576796166150~c5_100x100.jpg?x-expires=1677520800&x-signature=YoCY0QXD9PLPzxd9%2BfKZ95LUlkY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
bos mu datok Najib terbaik.. semoa penghulu2 dinaikkan Haji. barang susah nak naik sebarangan.. semoga bos sihat2 selalu.. agik hidup agik galaban...,@wansalahu1,wansalahu ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6995108748586909722.jpg?x-expires=1677520800&x-signature=bhtH%2FkA7Ow1j6KYxFDkNqhPKczM%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
letak jawatan je.. dsai,@oreo_9000,Mohd Azmi ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/8caa9c82e08b078be9cfcc21861060c1~c5_100x100.jpg?x-expires=1677520800&x-signature=PTINYIvniygxnENVpt2wHR2Nbno%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
ni lah kali pertama aku takdapat STR.dlu dptlah juga utk b40 kategori 2,@isteririzal,isteririzal ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c2c6462e9d688520cb2374655ba0d0b3~c5_100x100.jpg?x-expires=1677520800&x-signature=H%2FBuiY2Gn8awuSaoEgqGQ3KtAM4%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
knapa Rahman,@user3730552866167,Yat ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/be406a8e79cdacc51b739456f0559708~c5_100x100.jpg?x-expires=1677520800&x-signature=XUUpvqjEmHD3X55ndFvipS2Q5oY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203668367184547099,6238,830,937,2023-02-25,393.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/9fd2b36d94d24549ad81660295bf05cf_1677234750?x-expires=1677448800&x-signature=uMQzvAsFNOcn4OZ6id1gaRwVbjM%3D,"Isi rumah kurang daripada RM 2,500 layak menerima Sumbangan Tunai Rahmah #Belanjawan2023RTM  #MalaysiaMadani  #RTMKlik  "
