comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
kita desak lagi smpi bolh..atau PRN nnti kita guling jer..,@user9381399751056,user9381399751056 ,38,25,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8b1e574e92e28e378dc4d25ff8364e52~c5_100x100.jpg?x-expires=1677520800&x-signature=kno0MBdqRy3sR7hNb1AnE8oae4o%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
"hutang tetap kena bayar ,cuma nama jer clear",@otai06,head hunter ,35,16,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/90340bff8af8167d1155d3379eeb905e~c5_100x100.jpg?x-expires=1677520800&x-signature=W1vShji32ScYqP9lj5h0uv4dnOA%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
Knpa tak ccris ctos sekali,@mie_jer03,ⓜⓘⓔ_ⓙⓔⓡ⓪③ ,29,25,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/471295e0c0fc788c48e095b3f579e28a~c5_100x100.jpg?x-expires=1677520800&x-signature=rbGU2EUV4pXpKzv0zxQsztOVobM%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
Alhamdulillah terima kasih kerajaan membantu kami rakyat bawahan,@dinwaja,Kamarul busuk ,12,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/db7d2cfe183ccf025854e45c564e2cea~c5_100x100.jpg?x-expires=1677520800&x-signature=wsG9NduPcZatOenLusoEmpeYBR8%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
mudah2 kerajaan tolong smue2 dh Tue dh lebeh 65 tahun tolong bgi yg kene black list explain.pemaju yg problem orng yg ambik loan kene kantoi,@chentaabashah,Chenta Abashah ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1668653650038786.jpg?x-expires=1677520800&x-signature=X0Lp9PAG3VRRPza6h0gGmdSsWds%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
ok kita tgk...,@mohdsalleh491,mohdsalleh491 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7172520483013787674~c5_100x100.jpg?x-expires=1677520800&x-signature=TUr4faK%2B5SfQSyrx3m%2FecHCpR%2BY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
byr Tu takpa cuma penalty lah dn mcm2 cas Tu yg tak tahan nk kena byr byk Sgt..hangit toreey😂,@MS4wLjABAAAAfubW87jsB7zNhYfLwadl92iCVRP6EVdIcJ9fK8WgouyVL4zqQ96U-fgrFnh_ixAb,Hirman Abdul Hamid Man ,1,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1613270626236418.jpg?x-expires=1677520800&x-signature=D%2BQkJocFFYbKw83J%2BPh2WDki5aY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
yg blacklist...,@wada210,wada wahida ,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/83d3e04eeeb0563050eef62a6da17360~c5_100x100.jpg?x-expires=1677520800&x-signature=A%2BOdvF90SLZFhASgc3W4vnSrjAM%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
utk ctoas apa cerita,@azianrider498,azianrider498 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7e63f1a100b2eccdc8a010712070456b~c5_100x100.jpg?x-expires=1677520800&x-signature=cpve4ciWslZynMWOEgbMNLiWf8w%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
terima kasih...,@faz_183,Faz183 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d406787bd6803b28bba6d51758af7482~c5_100x100.jpg?x-expires=1677520800&x-signature=uH19mIVeT1N99FjnXe9GiFcvRrA%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@emma.advisera/video/7203662381761793307,2693,414,927,2023-02-25,254.7K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/okLyIeDnwsbGFTqDjHI4EkYQMe8rjrAee5EsUg?x-expires=1677448800&x-signature=RXbHYqpHnbRoBurRGtO6DHRVeKk%3D,Rancang kewangan sebaik mungkin dgn peluang kedua ini. Ambil perlindungan pendapatan dgn TAKAFUL HIBAH. #belanjawan2023  #bajet2023  #malaysiamadani  #takaful  #takafulawareness  #takafulinfo  
