comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
😳... knapa tk luluskan pengeluaran kwsp bersasar,@matcincin47,MatCincin47 ,157,43,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/7005733962790207514.jpg?x-expires=1677517200&x-signature=tpn1Ee%2BAXYF0KHVJ69peXFKpg6s%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
kan dah pusing2 je Tau baut smpan lagi Wang kat kwsp hpus je kwsp bagi Wang kita blk xnak kwsp lagi😂😂😂😂😂,@yongjeffrey299,yongjeffrey299 ,29,4,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7141630850428469275~c5_100x100.jpg?x-expires=1677517200&x-signature=73LVxha%2FBXAnPObBwdxcjCl16kg%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
bagi lulus la kwsp dah letih bank ari2 col mtk hutang..dahla tmpat kja skrg xda ot,@danial8909,Danialismailshop ,191,88,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b6bea7e4f9fcf71bb7433eb7b7e484c0~c5_100x100.jpg?x-expires=1677517200&x-signature=PrZRvtjU1AB9aL8PKaRSTmxQ4KU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
kurang 30k dpt 5.1...lebih dr 30k dpt 4.6...so kalau lebih simpanan dpt skit laa,@hafizm95,halfpiece ,70,71,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f72da43dcd95c3cd6e3f9cdd63a18c46~c5_100x100.jpg?x-expires=1677517200&x-signature=yvDdUwyqb98pz5k52p7pthui4FI%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
DSN adalah PM trbaik yg M'sia bjiwa rakyat,@bryanadeen21,Bryan Adeen13 ,287,67,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9a7e998dbf34400effa8878b8a0b2290~c5_100x100.jpg?x-expires=1677517200&x-signature=%2BD2NIJ0Fe2S7w7hySjbbvIREd%2Fg%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
sikitnya huhu... ni la menteri kewangan terbaik hahha,@yteez77,Yteez77 ,8,6,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/32f8166645f22309322458e5c9ea294e~c5_100x100.jpg?x-expires=1677517200&x-signature=8bv1EdcLiUJ6%2BwSY24FGeSNQiKk%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
"Org yg ikat perut simpan duit dlm asb yg dah lebih 30 ribu, dapat kurang dividen. Secara xlangsung mcm suruh org jgn menabung. Boros so that dpt lbh",@mohd_saliz,Mohamad Saliz Ibrahi ,10,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5f8ad8cae4bf0af45dcc8f9b0dffea04~c5_100x100.jpg?x-expires=1677517200&x-signature=vVTd1ZrlAY6qqMmvK%2Bd4Pc%2BlgQY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
zaman dsnajib jgk yg best...,@paradise_5884,Paradise_5884 ,32,14,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c2fb1b61125fe9aeab9e10fe0ee08585~c5_100x100.jpg?x-expires=1677517200&x-signature=g1o4KfV62bnZ0mLKdYX3W8Vg34Q%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
Ulang2 dengar masih tak faham..Lagi banyak simpan lagi kurang dividen..Appo,@mamamikail10,mamamikail10 ,34,15,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6975438948352917505.jpg?x-expires=1677517200&x-signature=rNRgU9THv1yyJxmQYwew8pzx5S0%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
So skrg x pyh buat ASB loan,@halizaismail2011,Haliza Ismail ,20,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1675925020627970.jpg?x-expires=1677517200&x-signature=GvdbZVpZOKI1hl1Ebs2lxK45Um0%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@radiotelevisyenmalaysia/video/7203643998643277061,14.9K,1562,2787,2023-02-25,942.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f583115e4f584c969f71ce5a9b30b576_1677229079?x-expires=1677448800&x-signature=%2BQL%2FjqYd9%2FK6Jhka0EEW%2FH2h7Ac%3D,Berita baik bagi pencarum ASB #MalaysiaMadani  #Belanjawan2023RTM  
