comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
klu tau pngkah pn hri tu,@kelapasusu66,KELAPASUSU66 ,246,77,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/3492407eabf1e723e554a8cf5b20da48~c5_100x100.jpg?x-expires=1677517200&x-signature=YNpsPTtK%2BGxkao97xJDjMAHEPQw%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
"kalini malas nak marah ii, sebab aku Tak terlibat dua ii😂😂 Tak kaya nak beli barang Mahal, Dan Tak isap vape😂",@ai.kiroo,𝓰𝓾𝓹𝓹𝔂 ,1105,15,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a353022680432ac2390eeda1fccea68b~c5_100x100.jpg?x-expires=1677517200&x-signature=9C%2BOAmWAw1e3FtWzi6DELNAnLiA%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
"Alcohol, cigarettes, vape all should be taxed maximum",@shalinsandhu0507_,shalinderjitkaurr ,962,52,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c0d30080349c1790a3c85d77085bc835~c5_100x100.jpg?x-expires=1677517200&x-signature=bJLFFsyFdi0Wnrwi%2FyWvDG0alGs%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
kau nih ape kau tinggal sini ke,@tincoco3,gone. ,185,10,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5f0175f3d072885d9ee289719d4d43ed~c5_100x100.jpg?x-expires=1677517200&x-signature=7o4ZgU6GyvqfTfPdrjze8CtS5Jw%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
"kucai banyak la kt rumah saya😅, cukai tkdk",@mdkimi7,𝕄𝕕 𝕜𝕚𝕞𝕪 ,16,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a3386805232e472e429abbd916c552fe~c5_100x100.jpg?x-expires=1677517200&x-signature=1HUtR9YIIpI2nHWw3NCnFm%2BM%2BmI%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
cukaikan je,@ahbok89,Karie Karie ,59,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e984c07139d624deaf7a61456c8b3bfd~c5_100x100.jpg?x-expires=1677517200&x-signature=VoxGq2QgmDrLS%2FJ4RJnmrFa0Pfo%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
So flavor freebase x kena an,@fikminnn,Fikminn ,21,5,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/932dc7b022af477ed7fd63da70d369e5~c5_100x100.jpg?x-expires=1677517200&x-signature=L32q2hrQAVxWvEzaP7PvoiZtVOM%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
terus kena cukai ea😅 pandai dia cari duit tepi 😂,@zuzimeshi,みえかと ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/18c79af41ed82c6a0f363a0168ae1ad0~c5_100x100.jpg?x-expires=1677517200&x-signature=t5rCY8%2BnYSICxibWnGgvepKCrvg%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
"spe la yg buat skrip tu,,masuk dewan baru nk baca..terus membaca dgn penuh bangga dan berjaya umumkan belanjawan..",@ewanvelocity,ewanvelocity ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7181444894614323227~c5_100x100.jpg?x-expires=1677517200&x-signature=EiCAvY0kMWoYs31ImnZmYumJQco%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
aku nak pakai brang yg harga 1ringi je 😂,@678ks,my secret ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6f6776924e53af09db54f3fcc79768ca~c5_100x100.jpg?x-expires=1677517200&x-signature=juUoOyRNxv6Kphva1N12XxlRHD4%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203641904540503323,65.8K,2513,5221,2023-02-25,1.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/760cfd7cd61b4a17ae5dc14a9f386383_1677228588?x-expires=1677448800&x-signature=nuKuShEczY4UJzA45%2BVfUg9zgbk%3D,Boleh dah pakai barang buatan #Gombak  😁 dan berhenti #vape . #trendingnewsmalaysia  #fyp  #beritaditiktok  #barangmewah  
