comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
nk buat mcm mna bos...biar penyokong tegar rafizi kenal siapa beliau 😂😂😂,@p.a.d.80821018,PelakonAtasDunia24434 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Byk bunyi sgt dulu.. cmtu la.. dlu ckp mmg senang sbb bukan yg mengurus😂,@allifrashid1,byAllifRashid ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
lbh teruk drpd azmin dia ni...😏,@user1640328623206,~Shafizwa~ ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Kali Ni ramai yg benar ii bau hanch.......dulu Lagi beta dah cakap pandai cakap jer... tapi...Bila Jadi menteri terus Jadi bod**....kekeke,@goku.nakal.jr,Goku.Nakal ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
jgn lupa kerja Allah swt apabila kita kata kat org maka itu lah yg terjadi pada diri kita.,@bobzainal447,bobzainal447 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
kau jer baru tahu...,@mattdanrosli,Matt Dan Rosli ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
betul ke Rafizi pindah ke Melaka sebab senang nak makan CINCAU..🤣🤣🤣🤣,@beebaby705,BeeBaby705 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Klau nak tngok menteri tin kosong tngok parti amanah smua muka SPM soalan bocor@ABAH.aspirasi betul x bah?!,@_amaer,Aimar ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
hi semua yg bujang..happy x dpt rm100 dri kerajaan perpaduan yg dikasihi?alhamdulillah sy da dpt,@adyasmara69,Ady Asmara ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"mana ada, papacai tetap jilat menteri sampah dalam sejarah tu 😂",@user708373420,Xilym springwood ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"lapiji ni klu dia cakap 10,11 kita xboley pecaya.. smua tahyul jer 🤣🤣🤣",@zahirgiant,zahirGiant ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
semua menteri dan kerajaan berbanduan dan kluster memang sampah sarap kitar semula dalam malaysia kami rakyat tahu walanun ja yg x percaya😂,@miecheaik,mohd yusni md taib ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
menteri tolol..sembang kari,@user_tibe,@#*4085 ,0,0,1-22,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
ko yg berckp tin tin karat kosong apa pun tak boleh,@yazid_ahmad210,Yazid_Ahmad ,0,0,1-21,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
rafizi lidah biawak.😂😂,@nazlivr,nazlivr ,0,0,1-20,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
x payah la dok buat isu sepatutnya kita. membantu untuk memulihkan ekonomi negara,@rosdisedi35,rosdisedi35 ,2,0,1-20,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
😂😂😂😂😂 Rafizi tu TONG KOSONG. Aku sebelum ni ingatkan dia bijak. Rupanya aku silap,@mearsear,Mat Apan ,0,0,1-19,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"kita dah tahu yg rafizi ni betul2 tin kosong, Ok lah tu bukan lama pun satu panggal😂😂😂",@ikhramsyah1,Ikhram Syah ,0,0,1-19,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
macai ph dah start koyak hahahaha,@apis_banjar,Getah racing ,0,0,1-18,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Rapiji... Pakar ekonomi tentang selok belok bahagian pekencingan.. Sektor jaga perut buncit sendiri...maaf ye kalau ada salah silap 😁,@pendita1304,HUZAIFAH BETARAGURU ,0,0,1-18,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
cari azam nk buat apa? dia buat kerja dia,@user6486101830200,user6486101830200 ,0,0,1-18,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Rafizi ni mcm badut sekarang ni.. 🤡,@husairy7,Kucai7 ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"...abis tu YDPA pun sampah lah, ke guane?",@hazahaharis,hazahaharis ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
kurangkan makan ayam ye anak2,@_hxnef,Gema ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"ckp la apaa pn...kami tetap sokong ph...kami penyokong tegar rafizi... klu dy menteri sampah,kami y pngundi ph ni la langaunya..
#hidup sampah😅😅😅",@annaz827,ℙ𝕒𝕡𝕒_𝔸𝕟𝕟𝕒𝕫 ,1,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
abg cakap la banyak mana pun..buat la video banyak2...macai PH tetap macai PH..dorang buta bang.,@hairie_ery2096,hairie_erry2096 ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Nampak sgt hg tk phm . Bukan kerajaan PH ni . Klu tk gabung tkda kerajaan la . Org lain ok ja haaa,@mdrazuwanmansor,Md Razuwan Mansor ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
ko je yang kutuk dia. aku ok jer.... 😂😂😂😂😂😂,@chepoi769,Chepoi ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
DSAI N RAFIZI PEJUANG SEBENAR. Buat pekak je,@kimhijau,Kim Hi Jau ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
mana isu LCS... isu arwah adib... mana isu zahid... mknan simpanan negara... isu rasuah mana isu bossmu...,@jeepgarajkayu,jeepgarajkayu ,0,0,1-17,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
"da kenapa cara ckp mcm yb pandan da hahaha.. bg la can, rakyat mengharapkan formula harga rumah keta barang turun, and gaji naik",@mailmahat,Ismail Mahat ,0,0,1-16,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
Hahahaha aku dah lama nampak. Jgn kata sebelum pru15. Dari 2008 lagi aku tak percaya pd PH dan Pkr.,@ahsanullahosman88,Ahsanullah Osman ,0,0,1-16,2023-01-30,https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,17.5K,2161,1830,2022-12-17
