comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Tag caprice die ckp anwar snyp,@nna99_1,𝒩𝓊𝓇𝒶𝒾𝓃🕊 ,185,25,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Ahamdulillah trbaik dsai🥰🥰👍,@shamsiah_cutie.com,Cutie_Xx_minaaaa3 ,225,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
hadi pun xbnyi apa,@yusri_ramlan,𝓨𝓾𝓼𝓻𝓲 𝓡𝓪𝓶𝓵𝓪𝓷 ,154,30,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
this is what we call a ln excellent leader. he doesn't use one example but always involve all races and religions when he supports or condones somthg,@omurapd,OmuraPD ,163,1,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
we must respect every person,@dasan_93,Dasan ,71,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
well said PM Anuar Ibrahim so proud of u❤️🌹👏👏👏👏,@jamila.zk,Jamila.ZK ,7,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Mereka tak menghormati..😭,@user7926771993611,norain ahmad ,78,93,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Tq krn bersuara wakil umat Islam Malaysia,@blackbulat,Shahrizam Chemat ,31,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
You have my respect for not just standing up for one religion but standing up for all religions. Salute 🫡,@jayraven13,jayraven13 ,34,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Swedish Prime Minister should learn from what is said by our Prime Minister.,@began.cycling,casual cyclist ,51,2,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Salute DSAI.. Now we have true PM.,@mattghouzi,mattghouzi ,27,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Thank you to our Great Prime Minister and our Loving Kak Wan for your efforts to sow the unity seeds among all our Malaysians friends.🙏🥰🧧🍊,@user5494783434018,DUDE ,50,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Well Explained.***,@vincentjoseph20,Vincent Joseph7940 ,52,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
"Islam itu indah, islam itu bersederhana, Islam itu persaudaraan. Tkasih Allah kurniakan kami seorg pemimpin yg jiwanya sentiasa utk rakyat dan negara",@nrhpsan,PiPa🌻 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
"U are a true legend, love from Singapore 🇸🇬",@jojomuniandee,Jo Jo Muniandy ,3,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Proud of you DSAI 🥰🥰🥰,@norlina534,Lynn73 ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
👍👍👍👍👍,@anazomar5008,Ana'z Omar ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
"Now this is the importance of an English Speaking Leader!When this things happen, we have a representative to voice out matters like this to the world",@buttercake.pie,pangyeeyee ,3,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰Terbaik PM DSAI love 💕 u always..very open minded to all,@karunakaranarumu9,karunakaranarumu9 ,2,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
great sir,@janetsingam,janetsingam ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
mantap pencerahan dlm teguran keras Dari PMX🥰,@blackbento7,blackbento7 ,2,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
masyaallah Ya'Allah..,@yudiman346409603,Emen sajo ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
evidence of good leader,@mqlqrmqthy,Malarmathi ,2,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Good pm 10,@zolkhaely,zolkhaely ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰,@shankherji,shan ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Dsai terbaik..,@sakhtishivam,Steven ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
anyone is still crying..,@batangbejuntai,user91335376519 ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
"dsai cakap berfakta...setiap
yg mendengar terpegun...",@asmadiasmadi605,asmadi asmadi605 ,2,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰🥰🥰🥰,@muktarhossain820,muktarhossain820 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
wat bijok bahagian sembang,@momyreney,ISMD ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
respect sama you DSAI.. we are Malaysia,@rccarfreak79,Flash ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Ayoh CHIK punye Ketue pemude dengor la😅,@asmadiimad,Asmadi Imad ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
surat AL-Hadid Ayat 25,@pejuangkeadilan10,Pejuang Keadilan PM🇲🇾10 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
My Prime Minister ❤️,@chilisegar,Chilisegar ,3,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
alhamdulillah.. when person fully understand Islam talked.. Subhanallah,@snarsh471,snarsh471 ,1,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
👍👍👍👍,@whosenhjjohari1,Whosen Hj Johari ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
@CAPRICE TIGER OF Al QUDS Bila masa Anwar senyap?,@pojiccbe,ziee ☠️ ,4,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰,@gitusokmo,--%shim%-- ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
ALHAMDULILLAH ALLAHU AKBAR,@shahjoe83,shahjoe145 ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@maran55321,👑Fight until Win👑Maran🔴⚪️ ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Spot on DSAI🥰🥰,@vijeyesvaren81,Vijey Esvaren ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰🥰🥰,@hasmadihamzah7,hasmadihamzah7 ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
walaun diam je,@vistacosta22,aeiou12 ,1,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Alhamdulillah terbaik,@mdrazon1082,Md Razon ,1,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
😆😅😂😂😂🤣🤣,@user7901823343831,user7901823343831 ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Fair to every religion,@050pete,pete ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
We love you DSAI,@user878452490,user3729722149206 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Alhamdulillah terbaik DSAI,@sawithunter,Sawithunter ,2,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
👏👏👏💯💯,@busybuzzdr,busybuzzdr ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@adelshat.ideas,AdelShat ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰,@sashiedon,sashie7 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰,@omarmohdrizal,bob rizal ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰👍👍,@makteh351,mamacomey ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
@CAPRICE TIGER OF Al QUDS listen 💁🏻‍♂️,@20ha23,H20 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
terbaik respect DSAI🥰,@putradanish2023,Hanya Pada mu™ ,1,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
couldn't control the people reaction,@zolkepliismail,Zolkepli Ismail ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰,@sarahsalbiah,sarahsalbiah ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
President RI mana nih direct statement-nya ... Bigger country with biggest population in the world ... !!!!,@nsudiana120268,Sudiana120268 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
mana anak anak abah tak tau,@e319a,myra ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
@CAPRICE TIGER OF Al QUDS biar jelas,@qaidsyam,Qaid Syam ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@ruinaj,RR ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰,@nazirahbahari875,nazirahbahari875 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,@lingthengtee,Ling Theng Tee ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@horinnornor,horinnornor ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰,@mkr_477amai,amai477 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@bypariak,#Bypariak 🔥 ,2,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰,@moonxz1905,ÚnÃ MOONXZ🌙 ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰,@faithtjpillay,TJ ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Good man,@mrabdulabdul413,mrabdulabdul413 ,4,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@evlynnes,evlynnes ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Im from the command unit my tabik spring for u mr PM moving foward for a better Malaysia.,@sheenthakarwal,sheenthakarwal ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Support done from Malaysia 🇲🇾🥰🇲🇾🥰,@andysallem,AndyAndy ,0,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
This man is really full of wisom !!! Unlike others 😏,@tiktok1971a,Sabahan ,0,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
well said sir,@steevaynb,steevayn ,1,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
say yes to our leader.......,@nanisoeters,user4605136925752 ,1,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
xlent.. all religions value about humanity🥰,@farahabdullah730,farahabdullah730 ,1,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
🥰🥰🥰,@bujangjuara66,BujangJuara66 ,0,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
LOVE DSAI❤️,@chenom11,Che Anom ,1,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
finally the right PM for Malaysia,@mykucingbaby,user6680139267239 ,2,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
👏👏👏,@fadhlullah1986,Fadhlullah Ismail ,2,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
Terbaik 👍👍,@mohddanishhafiz3,mohdhafiz3032 ,0,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
MANA PAS tak ckp apa pon,@mmrnobody111,Mr nobody ,0,0,6d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7192850141705964826,11.4K,590,435,2023-1-26
