comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Terbaik YB Fahmi 👍🥰,@azza_4b1g,Azza_4b1g ,79,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
"Alhamdulillah,tp ada jaga yg.tak puas hati .",@shopper2202,shopper2202 ,266,7,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
terbaik kerajaan perpaduan🥰,@zulieavon,Zulie Avon ,236,7,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
komen yg baik baik.. ada yg x puashati nampaknya..jgn mcm tu.. biasa kan la yg x biasa .. semoga ia biasa2 yg luarbiasa🤲🤲🤲🇲🇾,@fatimahabdulraza1,fatimahabdulraza1 ,85,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
Ini yg ditunggu. Tak sabar nama Malaysia melonjak sebab initiative ni.,@ikronik7,OFFLiNE ,396,24,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
so nice to have you in our cabinet Dear YB🥰🥰🥰,@chianngotan,Chianngo Tan ,60,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
mantap YB Menteri 👍👍❤😘🇲🇾,@mohdshahrin86,MohdShahrin86 ,24,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
bagus YB...ubah lagi apa yang patut... rakyat pun nak rasa kesenangan,@user1944703537565,#orangbumikenyalang❤️## ,17,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
Alhamdulillah dgn pengumuman ni rakyat dh boleh tido lena mlm ni dgn senyuman 🥰🥰🥰,@h4fizakhir,Hafiz Akhir ,177,10,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
pendekatan yg bgus..gunakan kemudahan bersama2,@azurenolyn,AzurenJalaludin ,28,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194699809087933722,11.9K,1113,485,2023-1-31
