comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
So proud to have DSAI as my PM. Practical wisdom and sensibility 👍,@tinabee17,Tina Bee ,271,4,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Alhamdulillah, Allah bg kita pm yg memikirkan rakyat dan bijak bertindak",@lovesuwai,Padada ,193,2,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
dsai pmx awesome,@nurhasniezar0,Nur Hasniezar ,66,1,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
alhamdulillah PMX,@user1943585390348,rs ,38,0,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
terbaiklah 💪💪💪💪,@cengkomere,cengkomere ,23,1,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Buat satu jambatan baru.Atau Singapore buka kilang baru di JB,@amronman,Amronman ,53,14,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
klu mail lambong maunyerr terkucil nihh.. indah susunan pertuturan . terrbaikkk dsai..,@radensu0,@radensu ,11,0,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
We need competent n efficient officers to work at the borders not just more lanes n more officers.,@conscience2013,Conscience 2013 ,56,6,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
I feel so much ease listening to his concern for the workers who commute daily to Singapore. 🥰,@myname_shane,Shane Malik ,81,0,23h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
The best PM ❣️❣️❣️my PM,@grr3112,GR Ravi ,35,1,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
past leaders are selfish and think of their pockets not by the people. for the people.. very sad but glad Anwar said it realistically,@foooey7,robin hoo ,71,0,1d ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
to have extra or more lanes is good.... BUT..... WILL ALL THE LANES BE OPEN???? nanti.... officer ada yg cuti la.. belum start shift la... 🤷‍♀️,@abdlynn,abdLynn ,0,0,4m ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
JB custom priority si bo? Improve by July 2023? Im waiting to see 👀this come true.,@goofylang,goofylang ,0,0,20m ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
hes really gd,@nezakatalolo,martin369 ,0,0,20m ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Put RM in passport,@68patrick68,Patrick ,0,0,28m ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"just do it DSAI, we love you 🥰",@kelapa_man,Kelapaman ,0,0,47m ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"No need lah. At the custom, every car the officer clear will get addition bonus. Every car RM1 bonus then they will be no jam at all",@peterwongkw,peterwongkw ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Amarsing DSAI the best,@zulkifliahmad251,Zulkifli Ahmad251 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Anwar should be careful. There are many powerful people who don’t like their country to play second fiddle to Singapore. I seriously fear for him.,@so_defiant,So_defiant ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Just look at Shenzhen + HK. Yes. Infrastructure needs to be updated.,@redpunkt11,Red Punkt ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Really a long awaited PM that really want the good for Malaysian.,@jacobchong6,Jacob Chong ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Dear sir you have lots of people respect, but on my personal opinion is you have to clear the bribery in Malaysia which is the foremost important",@darksideofhuman1,Chong peter ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Great,Great man",@thamiybkxbn,thamil ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Well said Anwar 😁,@sicario_6969,Jetblack_6969 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
PM Sir Anwar...re-instate the super fast train from SG to every state of Malaysia..,@stevenkcliew1966,Steven K.C. Liew ,2,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Jangan cakap je...action mau ada... hidup Malaysia!,@jenggozz,Starsky ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
The job excelent🥰🥰,@mezician_cartels,sam creation ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
terbaik la our DSAI,@megaunited37,🔥Mega37🔥 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Hidup Anwar Hidup Unity gov,@chocoanut,chocoanut ,1,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Wah first time … baru betui,@cikupisangnenas,CikuPisangNenas ,1,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Sir, its malaysian custom need to wake up at 4 am",@mindblown1971,Mindblown2022 ,1,1,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"PMX,u r the man,pls voice n act more esp on govt authorities sector providing services to the rakyat, there r counters but no officers to manage it",@irenegsk,IreneGSK ,1,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
hopefully ada perubahan.,@aishah_hairil,_aishah_hairil ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
A caring leader who walk the ground to understand the plight of his people,@ken20200128,Ken ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
sape yg legal keje d Singapore sepatutnya d beri scan code. senang nak keluar masuk utk bekerja Johor Singapore.,@koshkahotel,koshkahotel ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
use train,@tamilachinkl,👑Tamilachi👑 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"PMX, u r the great 👍👍👍👍",@user5560104214175,user5560104214175 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Well said boss,@rickyraven1520,RickyRaven ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
𝑊𝑖𝑠𝑒 𝑃𝑀 𝑤𝑖𝑡ℎ 𝑚𝑖𝑛𝑑𝑓𝑢𝑙 𝑣𝑖𝑠𝑖𝑜𝑛 𝑛𝑜 𝑤𝑜𝑛𝑑𝑒𝑟 ℎ𝑒 𝑤𝑎𝑠 𝑓𝑟𝑎𝑚𝑒𝑑 𝑓𝑜𝑟 ℎ𝑎𝑣𝑖𝑛𝑔 𝑠𝑢𝑐ℎ 𝑎 ℎ𝑢𝑔𝑒 𝑚𝑖𝑛𝑑𝑠𝑒𝑡,@reinzmeid,Rynz ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
my Singapore PM also know we paid many taxes but still want more..,@nerrad77,user8637828589867 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Yes, its about time!",@nannienayuki,Nannie Nayuki ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
let's see if it just talk 😳,@mrsnisrina,unni ,1,0,2h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"@Veronica Victor:increase the salary in Malaysia, so nobody have to wake up early to travel to sg. u can have 30 officers, if theywork like lembu, bac",@user340236278,Veronica Victor ,2,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
U r truly great.,@rathi7500,rathi7500 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
well said pmx,@shamshishahaluss,shamshishahaluss ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"Step in the right directtion Anwar, steady 🥰",@actaurus5,Alex ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
After PM announcement….some immigration officers are not happy that they stamp Singaporean passports in a way that they’ll loose a page unnecessarily.,@user4380739705181,user4380739705181 ,1,1,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
yes Pls change the system n don't let ppl suffering for waiting very long long que.. wasting time.. tq DSAI for point abt thiz issues 🥰🥰🥰,@mages1308,Mages ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Wise man 👍🏻👍🏻👍🏻,@jj691210,🇸🇬🇨🇳🇻🇳 JJ 🇻🇳🇨🇳🇸🇬 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Demi Allah n Rasul...YOU ARE THE MAN!!!,@kaudiamlasetan,diamkausetan!🇯🇴 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
superbbb Dsai,@ganzzrzz,GANZZR ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Pls ask Yr officer to chop nicely also la my passport 1 page chop 1 time only leh 😂😂😂😂,@lsmky,alex lin ,1,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
"@Veronica Victor:increase the salary in Malaysia, so nobody have to wake up early to travel to sg. u can have 30 officers, if theywork like lembu, bac",@user340236278,Veronica Victor ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
it's been like that for as long as I can remember.,@lived_loved,Lived&Loved ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Power 🔥DSAI❤️,@punithanroy_8087,Punithanroy ⚫️🔴🎱 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Sounds like a good man.,@amj_singh,amj_singh ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
great leaders. please revive the high speed rail soonest possible. thx,@earthhill,Earth Hill ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Very well said DSAI. 👏👏👏,@anuarali71,Anuarali71 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
Finally …. Our PM understand the suffering and pain those working in SG,@dgenerationx7707,DGenerationX@Jack ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
terbaik tok DSAI ...sg to jb travel wrk😥,@mr.reshred.3r,♦️🇷 𝖊𝖘🇭 💫 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
so what is da action plan ? 😅😅😅,@pejotz,PJoe FlipDoe ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@parti.keadilan.rakyat/video/7194677390046514458,6783,650,1841,2023-1-31
