comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Kalau PM10 tak dedahkan..bertemu dgn Alex Ferguson..kita takkan tau,@ondukodou,North Borneo Voice ,448,34,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Manchester United pasukan kesayangan teman... Teman pengundi dan penyokong Dato Seri pmx adooii 🥰🥰🥰,@yusofibrahimcadalora,Yusofibrahimcadalora ,230,8,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
sebab tuh la cr7 jadi goat di didik beliau😂,@ohhhh_begitu,satanichia ,121,14,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"Anak abah sakit hati semua, jom minum obat dulu biar tenang😂😂😂",@msh4u,Yosi migume 🇮🇩🇯🇵 ,476,23,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"Berwibawa , saya tak dapat menahan diri🥰",@shaikismail_786,Mahmud Ismaail ,79,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
wow!! terbaik DSAI...your turn to transform our country to be the best country in the world...we support you...🥰🥰🥰,@fernismilan,FerN9 ,70,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"pertama kali dalam sejarah, pm malaysia boleh cerita semua bidang dengan mendalam. hebat pmx👍",@afiqhamzah322,afiqhamzah322 ,67,1,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Corak latihan yg diterapkan oleh Alex ferguson adalah yg terbaik Sbb tu beliau telah menang byk kejuaraan. Disiplin yg tggi dan suit dgn semua Player,@puricare.onlinezainol,Zainol arif nazri ,98,1,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
GG MU 😎💪 🥶,@arthursolos__,arthursolos__ ,30,1,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Dia tak lantik anak dia kan.. 🤣😂🤣😂🤣,@suhaimishah242,Suhaimi Shah ,20,22,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Dua idol saya dah bertemu rupanya. SAF x DSAI combo!,@themicromatx,MuhammadBinSahak ,284,2,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"sy mmg sokong DSAI.. tapi utk pasukan bola, kita x sama la.. sy sokong Arsenal..",@zizanabdulghani,Zizan Abdul Ghani ,130,29,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Massage dari DSAI PM10... Knowledge of manage pelbagai kaum & bawa yg terbaik utk orgnya yg dpt belajar dari Sir ALEX,@ryanphang698,ryanphang698 ,18,1,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"memang betul apa yg cr7 kata sblum ni MU dah tak nmpak prubahan club,brapa banyak coach ganti masih sma,elex furgusan antara terbaik spanjang zman MU",@istiqlalboy7,Dolphin96 ,56,6,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
DSAI kita sama team,@7kishenraj7,Kishen Raj ,11,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Najib & DSAI man utd fan,@stph1983,STPH & Co ,9,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"terbaik DSAI,saya penyokong M.U dan jg penyokong DSAI 🔥🔥",@mizan0511_,MZN EMPIRE ,35,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
"ok tu, geng dengan DS Najib, sama2 sokong MU.",@en_kimmo,en_kimmo ,32,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
DSAI ❤️MANCHESTER UNITED ❤️,@sjnd88,SJDN ,47,3,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Kemas awok kite ggmu😁,@mamatwook,Mamat  Wook ,5,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
Bukan penyokong MU tp respect pd SAF 👍🏻,@mr_reefx,Mr Reef ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
din tompok jumpa dukun sampuk..tu yg dpt alamat darurat ttup parlimen,@nelayxuytwk,NapoleonSolo ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194767089813556507,25.1K,636,1342,2023-1-31
