comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Terbaik DSAI..mna² pergi luar negara atas urusan harus bawa brsma Premier dan CM Sarawak&Sabah..3 entiti yng membentuk Malaysia...so jngn dibelakangkn,@ujannyala90,☠️Jik Sepiho☠️ ,487,20,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
"🥰🥰ak tetap percaya ada sebab kenapa DSAI lantik YB Nurul Izzah sbg penasihat,ada pro n con,yg penting lantikan dr org yg blh percaya dan tiada skadl",@mohdshahrirermy,Mohd Shahrir Ermy ,170,14,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
"Tq Presiden 🇸🇬 kerana layanan yg amat istimewa buat PMX 🇲🇾 iaitu DSAI. Semoga hubungan sekian terjalin, lebih erat & urusan ekonomi mningkat..",@udotapai,UdotApai ,165,1,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
powerful..well done mr prime minister🥰,@burnmark62,burnmark62 ,69,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
"dsai anda org bijak,,smoga mkmur lagi tanahair kita,,always proud of u,,#xtahan da saya❤️❤️🥰🥰",@farhan.18_12,farhan12 ,58,1,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
Lagu Kebangsaan Singapore masih kekalkan bahasa Melayu. Nostalgia...........,@nyiloronikki,Izi ,13,2,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
PMX skali pandang macm almarhum tunku abdul rahman.,@raden.ali_23,raden.ali ,183,8,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
"dsai klu p mana2 mesti dgn songkok dia sarung, jiwa bangaa tetap di hati dia… terbaik dato, 👍🏽👍🏽👍🏽",@46jep,JEP46 ,160,2,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
The Malaysian hero,@kanapathykassee,kanapathykassee ,94,2,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
Maju 🇲🇾 di bawah pentadbiran kerajaan perpaduan 👍👍👍👍,@fuadhidayahy,Fuad😁 ,64,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
Berjiwa rakyat demi bangsa dan negara 🫡,@hantu_1909,Haaa@ ,45,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
Rasa mcm dejavu.. Sbb PMX DSAI pakai songkok teringat pada tuanku Abdul Rahman PM1 Malaysia 🇲🇾,@matarof,matarof ,41,1,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
Tq dsai .. Sy bangga dsai jd pemimpin negara kita .. terbaik,@akirokiro0,Fatimah khadijah ,19,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7194320116778077467,26.1K,782,2878,2023-1-30
