comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"kalau bab sembang tkde teks, ph memang terbaik",@oppouserhebat,oppouserhebat ,248,132,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
terbaikk la patut la DSAI sayang dgn ni dato.,@tanahril,tanahril ,135,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
Yb Saifudin nasution sentiasa setia bersama DSAI susah senang & jatuhnya 😰,@hayatnisaa,Hayat ,154,2,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
menteri2 PH banyak yg cergas. mmg terbaik 💪,@rotijohn24,rotijohn24 ,102,1,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"dah lama aku follow ucapan dato ni, memang hebat dan mudah difahami. org lain aku tak tahu la.",@noniyahya72,noniyahya72 ,90,7,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"Selepas DSAI, tiada org lagi bagus bab pidato, Saifudin Nasution. Jelas artikulasi, tersusun, konstruktif, sampai.",@enzovin95,Enzo ,41,2,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
saya bandingkan Saifuddin Nasution dan Rafizi Ramli.. Saifuddin Nasution lagi bagus jadi timbalan Presiden PKR sebap sentiasa konsisten..,@19mohiding90,🐼Dusun Labuk🐼 ,211,17,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
Menteri yang kalah pilihanraya..😂,@w.noormad,W.NoormaD ,14,15,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
inilah kualiti pemimpin kelahiran dri PH melalui Kerajaan Perpaduan. Sentiasa mahu berkhidmat utk rakyat bukan utk diri dan kerabat.,@burnlfc,BurnLFC ,108,2,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
ucapan beliau mmg mudah difahami. 👍👍,@tomatomerah08,avocado mayo ,58,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
kwn Dsai yg paling setia dulu dan kini,@azurenolyn,AzurenJalaludin ,28,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
ini baru menteri yg rakyat syg,@dylanhilman918,Oemor79 ,28,2,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"Bab berpidato mmg x leh lawan ph, tapi tindakan zero.. 😂",@_aiman309_,Iman ,9,18,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
datuk mdn memang terbaik.. berbeza dengan mantan sebelum ini... ikhlas dari saya warga kdn,@fadzliyusoff,POPO ,12,0,5d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
👍👍,@shahrizal_ishak,shahrizal_ishak ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
🥺🥺😏,@bradoliangin,Brado Liangin ,0,0,12h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
sokong...terbaik..faham,@moodhishamudinoth,moodhishamudinoth ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
syok sendiri 😂,@kopiaisnotmanjoi,Akid Nor ,0,1,20h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"kawan
member
geng
pmx yg setia
mantap",@adiimilansscus,aydel ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
terbaik dato pnympaian yg sngat difahami dan bermakna,@luvx.miaaaaa,mia strawberry ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
😁😁😁,@francoranco3,francoranco3 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
semoga tiada lagi perkhianatan dalam kerajaan. tahniah mmg terbaikk... 👍💪,@utanketia,Africa Lion ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
ini menteri power,@ansag12,ansag12 ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
😂😂😂,@ilham21_m,Ilham21_M ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
dia ok bnyak dari piji,@muhdzahir535,Muhd Zahir535 ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
menteri ni kira boleh làa. ok laa dari rafizi,@rizam6445,محمد رزام ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
👍💪👍...,@datoserinikmohdrafaee,DSNMR ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
syukur alhamdulillah,@sabreefadzil2023,sabreefadzil ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
bercakap mestilah seiring dgn perlaksanaan... itu yg memberi kesan,@bahranielbanjari,bahranielbanjari ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
Antara menteri perpaduan yg amat sy salute👍👍. Dssn❤,@92panjihitam,Paku berkarat ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
to dia bos KDN,@shahrizat91,🕸️ejatthree3gun🕸️ ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"ni taklimat
apa",@abgpari79,Abg Pari79 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
suka tengok menteri kdn.setia dsai,@norhafizah6787,norhafizah6787 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"sementara itu di blok satu lg, buat live pun tak brani 😆🤭",@mu4222,muazzz ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
yang kalah jadi menteri...,@sawasejagong,Sawa ,4,7,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"KDN has too many agencies, should split into 2 ministries.",@kbe6648mya8,KGF Titan ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
nie ka yg kalah😂😂,@fawwazniq,FAWWAZ2711 ,1,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"sembang mmg kemah dr dlu lg.. kalau tak, mana mungkin boleh kalah dgn pak tong lapizi",@azruliskandarisma,Azrul Iskandar Isma ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
terbaik Dato',@user4192259547723,user4192259547723 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
😁👍,@zulnain683,zulnain683 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
😂,@afiqfahmiofficial,AfiqFahmi ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
🥰,@medinamecca07,medinamecca07 ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
patut la bila mengundi asyik kalah saja🤣🤣🤣,@pokmaygarage,Pokmay Garage ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
Apa benda ni?😂,@kubangbejuku,tremas ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"Pernah ada expirience dgn dia. Yes, dia mmg bukan jenis ikut skrip ucapan. Seorang lagi, Tun M. Dah la tak ikut skrip. Tapi on point dgn topik.",@cikdean07,Cikdean ,0,0,3d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
oh.. YB parlimen Machang dulu ni. yb kerusi batu. Alhamdulillah kerusi tersebut masih tersergam indah buat kenangan ank cucu 🥰🥰🥰,@azdarahman,@azdaRahman ,0,1,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
"It’s such an inspiring and heartfelt speech, I hope we get the support to drive the ministry",@gracetan327_,Grace Tan ,1,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
menteri ni ikut cara krngn esei,@onetzack,one T zack ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
terbaik YB,@mathi1441,mathi1441 ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
hebat ni yb,@sapehiepiee,Joe ,1,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
inilah menteri yang akan menerajui keselamatan dalam negeri dengan baik dan telus. Alhamdulillah 🤲🤲🤲,@18_pendek,Pelangi Baiduri Trades ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
Perjuangan reformasi dah berubah matlamat menghalalkan cara.. Subhanallah Allahuakbar,@muhammad.rasulullah,Hamba Allah ,0,0,4d ago ,2023-02-01,https://www.tiktok.com/@jason.yew/video/7193267006664183067,8249,622,219,2023-1-27
