tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@pinography/video/7166189512614284571,Kita tolak BN & PN DEMI MALAYSI YANG LEBIH BAIK. BANTU SAYA UNTUK MENOLAK PENGKHIANAT DAN PEROMPAK DUIT RAKYAT MALAYSIA. #parlimen  #PRU15  #DEBAT  #NurullzzahAnwar  #rafiziramli  #anwaribrahim  #calonpru15  #malaysia  #yp #yp江 #ypage  #fypzviral  #fypppppppppppppppppppp  #ampang  #ph  #tolakcalonkorup  #nurulizzah  #lawantetaplawan  #barisannasional  #perikatannasional  #najibrazak  #anwaribrahim  #ismailsabri  #zahidhamidi  #tolakBN  #TOLAKPH  #tolakpemimpinrasuah  ,#parlimen #PRU15 #DEBAT #NurullzzahAnwar #rafiziramli #anwaribrahim #calonpru15 #malaysia #yp #yp #ypage #fypzviral #fypppppppppppppppppppp #ampang #ph #tolakcalonkorup #nurulizzah #lawantetaplawan #barisannasional #perikatannasional #najibrazak #anwaribrahim #ismailsabri #zahidhamidi #tolakBN #TOLAKPH #tolakpemimpinrasuah,pinography,214.4K,2022-11-15,2023-01-30
https://www.tiktok.com/@ybqimi/video/7139865961619803419,a look back at the history of reformasi got me simping over 18 year old yb nurul izzah 💀🫰🏻 #nurulizzahanwar ,#nurulizzahanwar,ybqimi,1.1M,2022-9-5,2023-01-30
https://www.tiktok.com/@pinography/video/7141250677698825499,RAKYAT BANGUN. RAKYAT MULA MELIHAT APA YANG SEBENARNYA BERLAKU DI NEGAGARA KITA. MEREKA YANG MEMUSNAHKAN NEGARA SEHINGGA RAKYAT YANG MENANGGUNG BEBAN. #nurulizzahanwar  #nurulizzah  #nia  #fyp  #fyppppppppppppppppppppppp  #foryou  #malaysia  #umno  #pkr  #keadilan  #muda  #anakbangsa  #merdeka22  #parlimen  #parlimenmalaysia  #my  #izzah  #merdeka2022  #Pru  #Pru15  #bangkit  ,#nurulizzahanwar #nurulizzah #nia #fyp #fyppppppppppppppppppppppp #foryou #malaysia #umno #pkr #keadilan #muda #anakbangsa #merdeka22 #parlimen #parlimenmalaysia #my #izzah #merdeka2022 #Pru #Pru15 #bangkit,pinography,29.7K,2022-9-9,2023-01-30
https://www.tiktok.com/@isquhafiz/video/7147543044047310106,Yb nurul Izzah dulu2. Mcm wany Hasrita pon ada 😅 #nurulizzahanwar  #fyp  #tiktokmalaysia  ,#nurulizzahanwar #fyp #tiktokmalaysia,isquhafiz,153K,2022-9-26,2023-01-30
https://www.tiktok.com/@pinography/video/7140810397828910362,#TerusBerjuang  #NIA  #NurulIzzah  #NurulIzzahAnwar  #Fighting  #Malaysia  #Parlimen  #Rasuah  #My  #malaysiatiktok  #malaysian  #KualaLumpur  #izzah  #Nurul  #LawanTetapLawan  #keberanian  #Perjuangan  ,#TerusBerjuang #NIA #NurulIzzah #NurulIzzahAnwar #Fighting #Malaysia #Parlimen #Rasuah #My #malaysiatiktok #malaysian #KualaLumpur #izzah #Nurul #LawanTetapLawan #keberanian #Perjuangan,pinography,110.8K,2022-9-8,2023-01-30
https://www.tiktok.com/@pinography/video/7141988315120651547,HEBAT! TERUSKAN PERJUANGAN PUTERI REFORMASI YANG HEBAT DALAM PERJUANGANNYA. #nurulizzahanwar  #nurulizzah  #malaysia  #hebat  #debat  #perjuangan  #pkr  #ummo  #muda  #dap  #amanah  #pn  #barisannasional  #pakatanharapan  #parlimen  #parlimenMalaysia  #wanita  #menteri  #fight  #politik  #politics  #politicians  #ahliparlimen  #merdeka  #fyp  #fypage  #fypシ  #fyppppppppppppppppppppppp  ,#nurulizzahanwar #nurulizzah #malaysia #hebat #debat #perjuangan #pkr #ummo #muda #dap #amanah #pn #barisannasional #pakatanharapan #parlimen #parlimenMalaysia #wanita #menteri #fight #politik #politics #politicians #ahliparlimen #merdeka #fyp #fypage #fyp #fyppppppppppppppppppppppp,pinography,1.2M,2022-9-11,2023-01-30
https://www.tiktok.com/@topgdsai/video/7171804955353828634,#zuraidah  #pakatanharapan  #reformasi  #nurulizzahanwar  #perdanamenterike10  #pm10  #anwaribrahim  #datukserianwaribrahim  #dsai  ,#zuraidah #pakatanharapan #reformasi #nurulizzahanwar #perdanamenterike10 #pm10 #anwaribrahim #datukserianwaribrahim #dsai,topgdsai,1.4M,2022-11-30,2023-01-30
https://www.tiktok.com/@nrlizzahti_/video/7178489548224204038,Kalau pakai set maintain ni kene rajin sikit kalau nak skin maintain fresh 😍 Alhamdulillah settle routine skincare sebelah malam ♥️ #nurulizzahti  #brilliantskincare  #skincareroutine  #fullguide  #fyp  ,#nurulizzahti #brilliantskincare #skincareroutine #fullguide #fyp,nrlizzahti_,19.9K,2022-12-18,2023-01-30
https://www.tiktok.com/@teroltv_/video/7128594901314424090,Tahniah buat Datuk Seri Anwar Ibrahim terima menantu baru #TerolTV  #anwaribrahim  #nurulizzahanwar  #viraltiktok  #beritatiktok  #fylpシ  #fypmalaysia ,#TerolTV #anwaribrahim #nurulizzahanwar #viraltiktok #beritatiktok #fylp #fypmalaysia,teroltv_,621.7K,2022-8-6,2023-01-30
https://www.tiktok.com/@dsaiph0/video/7154673075701828890,Episode 7 : Cara @anwaribrahimofficial  menyantuni rakyat dan media dan cara Zahid Hamidi. Anda la sendiri yang boleh menentukan. Salam Reformasi ! Salam takbir ! Lawan tetap lawan.  #Anwaribrahim  #reformasi  #VotePKR  #Nurulizzah  #Rafiziramli  #PakatanHarapan  #Ge15  #tiktokmalaysia  #foryou  #foryoupage  #malaysia  #undipakatanharapan  #tolakrasuah  #tolakpengkhianat  #viral  #trandingvideo  #PKR  #lawantetaplawan  #dap  #zahidhamidi  #Saudarayangdikasihi  #,#Anwaribrahim #reformasi #VotePKR #Nurulizzah #Rafiziramli #PakatanHarapan #Ge15 #tiktokmalaysia #foryou #foryoupage #malaysia #undipakatanharapan #tolakrasuah #tolakpengkhianat #viral #trandingvideo #PKR #lawantetaplawan #dap #zahidhamidi #Saudarayangdikasihi,dsaiph0,236.9K,2022-10-15,2023-01-30
https://www.tiktok.com/@pinography/video/7159744586095611163,@n_izzah  Permatang Pauh! LAWAN PENGKHIANAT RAKYAT DAN PEROSAK NEGARA! #parlimen  #PRU15  #DEBAT  #NurulIzzahAnwar  #rafiziramli  #anwaribrahim  #calonpru15  #malaysia  #fyp  #fypシ  #fypage  #fypシ゚viral  #fyppppppppppppppppppppppp  #ampang  #ph  #tolakcalonkorup  #nurulizzah  ,#parlimen #PRU15 #DEBAT #NurulIzzahAnwar #rafiziramli #anwaribrahim #calonpru15 #malaysia #fyp #fyp #fypage #fyp #fyppppppppppppppppppppppp #ampang #ph #tolakcalonkorup #nurulizzah,pinography,205.3K,2022-10-29,2023-01-30
https://www.tiktok.com/@ronjohn46_/video/7163063377487498523,@n_izzah  @anuaribrahim_official  @suarakeadilan.my  #anakmudaundiph  @#anakmudatolakrasuah  #pakatanharapan  #kitaboleh  #nurulizzahanwar  #anuaribrahim  ,#anakmudaundiph #anakmudatolakrasuah #pakatanharapan #kitaboleh #nurulizzahanwar #anuaribrahim,ronjohn46_,265.2K,2022-11-7,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7180286213004234010,Anwar Ibrahim sangat konsisten menyebelahi rakyat. Ayuh kita mendokong kepimpinan Dato Seri Anwar Ibrahim.  #AnwarIbrahim  #Reformasi  #Harapan  #SahihBenarNews  #KerajaanPerpaduan  #PNBest  #HadiAwang  #KeluargaMalaysia  #AmiruddinShaari  #AdamAdli  #KongresKeadilan  #AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #ZahidHamidi  #PakatanHarapan  #tiktokmalaysia  #tiktok  #malaysia  #trending  #malaysian  #malaysia  #sayajual  #like  #kualalumpur  #likeforlikes  #sayajualmurah  #viralmalaysia  #kitajagakita  #fyp  #foryourpage  ,#AnwarIbrahim #Reformasi #Harapan #SahihBenarNews #KerajaanPerpaduan #PNBest #HadiAwang #KeluargaMalaysia #AmiruddinShaari #AdamAdli #KongresKeadilan #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #ZahidHamidi #PakatanHarapan #tiktokmalaysia #tiktok #malaysia #trending #malaysian #malaysia #sayajual #like #kualalumpur #likeforlikes #sayajualmurah #viralmalaysia #kitajagakita #fyp #foryourpage,malaysiatimes,451.2K,2022-12-23,2023-01-30
https://www.tiktok.com/@zen.enduro/video/7163948706759265562,Anak bakal PM mana yang lebih stylo berkempen? #pru15  #nurulzahid  #nurulizzahanwar  #fyppru15  ,#pru15 #nurulzahid #nurulizzahanwar #fyppru15,zen.enduro,422K,2022-11-9,2023-01-30
https://www.tiktok.com/@nadiaalawaa/video/7169511381652294939,tk mungkin sama sekali 👍🏻 #nurulizzahanwar  #pru15  ,#nurulizzahanwar #pru15,nadiaalawaa,228.7K,2022-11-24,2023-01-30
https://www.tiktok.com/@dsaiph0/video/7153172882925849883,Masih ingat? #reformasi  #nurulizzah  #nurulizzahanwar  #undipakatanharapan  #Foryou  #TolakRasuah  #RakyatNo1  #Ge15  #pakatanharapan  #Rakyatbiasa  #reformasidikorupsi  #malaysia  #fyp  #foryoupage  ,#reformasi #nurulizzah #nurulizzahanwar #undipakatanharapan #Foryou #TolakRasuah #RakyatNo1 #Ge15 #pakatanharapan #Rakyatbiasa #reformasidikorupsi #malaysia #fyp #foryoupage,dsaiph0,66.8K,2022-10-11,2023-01-30
https://www.tiktok.com/@syazleensulaiman/video/7163572508069727514,KEHEBATAN DSAI INSYAALLAH PM KE 10 MALAYSIA 💪🏻 #lawanteteplawan  #kitaboleh  #DSAI  #nurulizzahanwar  #pakatanharapan  ,#lawanteteplawan #kitaboleh #DSAI #nurulizzahanwar #pakatanharapan,syazleensulaiman,392.9K,2022-11-8,2023-01-30
https://www.tiktok.com/@boom.malaysia/video/7172401578060696859,"Nakal juga YB Nurul Izzah ni ye, sanggup panjat tembok demi nak pergi tengok konsert hahha.  #trending  #viral  #beritaterkini  #isusemasa  #nurulizzahanwar  #pakatanharapan  #farafauzana  #hotfm  #assunta  #gosipartis  #artismalaysia  #hangat  #panas  #fyp  #foryoupage  ",#trending #viral #beritaterkini #isusemasa #nurulizzahanwar #pakatanharapan #farafauzana #hotfm #assunta #gosipartis #artismalaysia #hangat #panas #fyp #foryoupage,boom.malaysia,211.3K,2022-12-2,2023-01-30
https://www.tiktok.com/@yc4yn/video/7128751976199867675,新婚快乐🥰 #Nurulizzah ,#Nurulizzah,yc4yn,83.7K,2022-8-6,2023-01-30
https://www.tiktok.com/@asratmalaysia/video/7116174014896262427,"Ahli Politik yang benar benar belerja untuk rakyat, jawab di akhirat kelak #CapCut  #fyp  #fypシ  #fypシ゚viral  #asratkongsi  #malaysia  #malaysiatiktok  #nurulizzah  #anwaribrahim ",#CapCut #fyp #fyp #fyp #asratkongsi #malaysia #malaysiatiktok #nurulizzah #anwaribrahim,asratmalaysia,288.7K,2022-7-3,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7138300356320152859,Khairy pernah ya kena marah dengan Kak Wan. Jangan main2 dengan kak wan. Dalam lembut ada tegasnya  #kakwan  #ayuhmalaysia  #pru15  #sajat  #khairyjamaluddin  #rafiziramli  #rafiziramli  #anwaribrahim  #nurulizzahanwar  #wanazizah  #nurulizzah ,#kakwan #ayuhmalaysia #pru15 #sajat #khairyjamaluddin #rafiziramli #rafiziramli #anwaribrahim #nurulizzahanwar #wanazizah #nurulizzah,potretkehidupan84,648.1K,2022-9-1,2023-01-30
https://www.tiktok.com/@politikmalaysia2022/video/7140037149839215915,MAMPUKAH PH KEMBALI BERKUASA? Ini jawapan Nurul Izzah. #nurulizzahanwar  #nurulizzah  #pakatanharapan  #phkembaliberkuasa  #rasuahbusters  #tiktokguru  #politikmalaysia  #pru15  #anwaribrahim  #rafiziramli  ,#nurulizzahanwar #nurulizzah #pakatanharapan #phkembaliberkuasa #rasuahbusters #tiktokguru #politikmalaysia #pru15 #anwaribrahim #rafiziramli,politikmalaysia2022,149.4K,2022-9-6,2023-01-30
https://www.tiktok.com/@jason.yew/video/7166066261909196058,Bagi PH 5 tahun 1 penggal penuh utk membawa perubahan #PRU15  #AyuhMalaysia  #KitaBoleh  #Harapan  #nurulizzahanwar  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ,#PRU15 #AyuhMalaysia #KitaBoleh #Harapan #nurulizzahanwar #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,653.6K,2022-11-15,2023-01-30
https://www.tiktok.com/@freemalaysiatoday/video/7167925489011592474,#NurulIzzahAnwar  hilang #PermatangPauh  kerusi tradisi keluarga #FMTNews  #KerusiParlimen  #PRU15  #MalaysiaMengundi  #MalaysiaVotes  #GE15  #PRU15  #BeliaSediaUndi  #trendingnewsmalaysia  #beritaditiktok  #fyp  ,#NurulIzzahAnwar #PermatangPauh #FMTNews #KerusiParlimen #PRU15 #MalaysiaMengundi #MalaysiaVotes #GE15 #PRU15 #BeliaSediaUndi #trendingnewsmalaysia #beritaditiktok #fyp,freemalaysiatoday,390.1K,2022-11-20,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7138968765399649562,Reply to @baginda143  Pegawai Kak Wan pernah kena jarum beracun tahun 2012 dulu. Adakah salah sasaran? Siapalah yang niat jahat dengan keluarga ni. Semoga selalu dalam perlindungan Allah untuk Kak Wan sekeluarga. #kakwan  #malaysia  #ayuhmalaysia  #pru15  #rafiziramli  #bomba  #abangbomba  #indonesia  #anwaribrahim  #nurulizzahanwar  #nurulizzah  #wanazizah  #sajat ,#kakwan #malaysia #ayuhmalaysia #pru15 #rafiziramli #bomba #abangbomba #indonesia #anwaribrahim #nurulizzahanwar #nurulizzah #wanazizah #sajat,potretkehidupan84,207.4K,2022-9-3,2023-01-30
https://www.tiktok.com/@qaljeni/video/7158422741341768987,Perjuang Keadilan Rakyat💪#nurulizzahanwar  #pru15  #partikeadilanrakyat  #dsai  #fypシ  #fypシ゚viral  ,#nurulizzahanwar #pru15 #partikeadilanrakyat #dsai #fyp #fyp,qaljeni,665.7K,2022-10-25,2023-01-30
https://www.tiktok.com/@radynput_/video/7169255066623364379,#anuaribrahim  #wanitareformasi  #nurulizzahanwar  #virall  ,#anuaribrahim #wanitareformasi #nurulizzahanwar #virall,radynput_,1.1M,2022-11-24,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7166840550090444058,Dato’ Seri Anwar Ibrahim adalah sosok yang paling layak utk mengetuai kerajaan. Jom kita semua pastikan kemenangan buat Pakatan Harapan! InshaAllah ♥️🇲🇾 #AnwarIbrahim  #Reformasi  #KeluargaMalaysia  #AmiruddinShaari  #AdamAdli  #PRU15  #KitaBoleh  #Harapan  #Anwar4PM  ##AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #MaszleeMalik  #PKR  #PakatanHarapan  #AyuhMalaysia  #Seangkatan  #fyp  #foryourpage  ,#AnwarIbrahim #Reformasi #KeluargaMalaysia #AmiruddinShaari #AdamAdli #PRU15 #KitaBoleh #Harapan #Anwar4PM #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #MaszleeMalik #PKR #PakatanHarapan #AyuhMalaysia #Seangkatan #fyp #foryourpage,malaysiatimes,805.8K,2022-11-17,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7138491353498930459,Reply to @yssabelle.beautycentre   Berat mata yang memandang berat lagi bahu beliau yang memikul. Sama2 kita doakan pemimpin2 yang amanah dalam negara Malaysia yang tercinta ini. #wanazizah  #nurulizzah  #nurulizzahanwar  #anwaribrahim  #rafiziramli  #abangbomba  #bomba  #khairyjamaluddin  #sajat  #pru15  #ayuhmalaysia  #kakwan  #malaysia ,#wanazizah #nurulizzah #nurulizzahanwar #anwaribrahim #rafiziramli #abangbomba #bomba #khairyjamaluddin #sajat #pru15 #ayuhmalaysia #kakwan #malaysia,potretkehidupan84,122K,2022-9-2,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7170584528010874139,PM Anwar pengerusikan Majlis Tindakan Sara Hidup Negara #anwaribrahim  #pm10  #rafiziramli  #malaysia  #nurulizzahanwar  #tambun  #pakatanharapan  #pas  #pn  #bn  #kakwan  #wanazizah  #pru15  #yangdipertuanagong  #indonesia  #sejarah  #reformasi  #tokguru ,#anwaribrahim #pm10 #rafiziramli #malaysia #nurulizzahanwar #tambun #pakatanharapan #pas #pn #bn #kakwan #wanazizah #pru15 #yangdipertuanagong #indonesia #sejarah #reformasi #tokguru,potretkehidupan84,426.4K,2022-11-27,2023-01-30
https://www.tiktok.com/@kevin_ong1991/video/7128737349789306139,"Tahniah kepada Naib Presiden PKR Nurul Izzah Anwar mendirikan rumah tangga dengan seorang pengkaji daripada Khazanah Research Institute, Yin Shao Loong. 恭喜有“烈火莫熄公主”之称的公正党副主席努鲁依莎与国库控股研究机构研究员任绍龙结婚。#NurulIzzah #P KR #Y inShaoLoong #任 绍龙 #T ahniah #K ahwin #K evinOng #m yPPP #t iktokmalaysia #V iral #F orYourPage #f yp ",#NurulIzzah #P #Y #T #K #K #m #t #V #F #f,kevin_ong1991,158.4K,2022-8-6,2023-01-30
https://www.tiktok.com/@zaza.zegna/video/7104158273326140699,Beza antara Anak Murid (Zahid) dan Anak Cikgu (Anwar) #zahidhamidi  #anwaribrahim  #nurulizzah  #nurulhidayah  #bimbo  #politikmalaysia  #umno  #pkr  #fyp ,#zahidhamidi #anwaribrahim #nurulizzah #nurulhidayah #bimbo #politikmalaysia #umno #pkr #fyp,zaza.zegna,369K,2022-6-1,2023-01-30
https://www.tiktok.com/@jason.yew/video/7155031304302546203,Masih belum dapat kelengkapan yang cukup walaupun dah berbulan minta dengan NADMA #PRU15  #undiPH  #KitaBoleh  #nurulizzahanwar  #AyuhMalaysia  #IniUsahaKita  #pakatanharapan  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ,#PRU15 #undiPH #KitaBoleh #nurulizzahanwar #AyuhMalaysia #IniUsahaKita #pakatanharapan #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,253.5K,2022-10-16,2023-01-30
https://www.tiktok.com/@jason.yew/video/7152885890845576475,Nurul Izzah tiba di Ibu Pejabat KEADILAN untuk mesyuarat khas parti susulan pembubaran Parlimen #PRU15  #pakatanharapan  #undiPH  #nurulizzahanwar  #AyuhMalaysia  #IniUsahaKita  #foryou  ,#PRU15 #pakatanharapan #undiPH #nurulizzahanwar #AyuhMalaysia #IniUsahaKita #foryou,jason.yew,2.4M,2022-10-10,2023-01-30
https://www.tiktok.com/@streetkaka/video/7166912221409332507,Replying to @elxhakim  Tolong jangan tagged @n_izzah  #fyp  #pejuangjanda  #harapan  #pru15  #nurulizzahanwar  #beritatiktok  #berandatiktok  ,#fyp #pejuangjanda #harapan #pru15 #nurulizzahanwar #beritatiktok #berandatiktok,streetkaka,415.2K,2022-11-17,2023-01-30
https://www.tiktok.com/@pinography/video/7142495375906131226,KEBERANIAN DALAM BERJUANG . Itulah kata-kata Nurul Izzah Anwar dalam mempertahankan hak Rakyat & Negara.,#,pinography,581.8K,2022-9-12,2023-01-30
https://www.tiktok.com/@cousinr0y/video/7164600359460113690,Nurul Izzah digging into Musang King durians in Balik Pulau #GE15 ,#GE15,cousinr0y,357.6K,2022-11-11,2023-01-30
https://www.tiktok.com/@han_skyline/video/7164656806961089819,#fypシ  #fyp  #fypシ゚viral  #dap  #pakatanharapan  #pkr  #pilihanrayaumumke15  #pru15  #umno  #barisannasional  #permatangpauh  #nurulizzahanwar  #pas  #politiktiktok  ,#fyp #fyp #fyp #dap #pakatanharapan #pkr #pilihanrayaumumke15 #pru15 #umno #barisannasional #permatangpauh #nurulizzahanwar #pas #politiktiktok,han_skyline,38.2K,2022-11-11,2023-01-30
https://www.tiktok.com/@sinarharianonline/video/7169506035022056731,I love you Papa. Nurul Izzah ingatkan @anwaribrahimofficial  cabaran menanti #fyp  #PascaPRU15  #MalaysiaBerintegriti ,#fyp #PascaPRU15 #MalaysiaBerintegriti,sinarharianonline,163.4K,2022-11-24,2023-01-30
https://www.tiktok.com/@fahmizainol.my/video/7162363186841226523,Proses penamaan calon Parlimen Permatang Pauh Saudari Nurul Izzah Anwar.  Nurul Izzah 4 Permatang Pauh P044,#,fahmizainol.my,259.5K,2022-11-5,2023-01-30
https://www.tiktok.com/@mohdridzuanabdullah/video/7106377566793092378,"Laporan polis terhadap Menteri, bantah pengambilan 500 ribu pekerja Bangladesh #pati  #WacanaSinar  #PM  #ismailsabri  #reezalmarican  #tunm  #najib  #muyuddin  #ikhlastoday  #presma  #IKHLASMALAYSIA  #IKHLASMEDIA  #YABPM  #PM9  #KDN  #bossku  #Bangladesh  #sumbermanusia  #ROSMAHMANSOR  #Rohingya  #PRU15  #viral  #anakmelayu  #usahawanmuda  #tanahmelayu  #tunmahathir  #ridzuanikhlas  #bangla  #PMBangladesh  #ILO  #UnitedNations  #mkn  #ksn  #zaidhamidi  #wargaasing  #buruhpaksa  HBU #anuwaribrahim  #nurulizzah  #KJ  #usahawanmelayu  #",#pati #WacanaSinar #PM #ismailsabri #reezalmarican #tunm #najib #muyuddin #ikhlastoday #presma #IKHLASMALAYSIA #IKHLASMEDIA #YABPM #PM9 #KDN #bossku #Bangladesh #sumbermanusia #ROSMAHMANSOR #Rohingya #PRU15 #viral #anakmelayu #usahawanmuda #tanahmelayu #tunmahathir #ridzuanikhlas #bangla #PMBangladesh #ILO #UnitedNations #mkn #ksn #zaidhamidi #wargaasing #buruhpaksa #anuwaribrahim #nurulizzah #KJ #usahawanmelayu,mohdridzuanabdullah,58.3K,2022-6-7,2023-01-30
https://www.tiktok.com/@morelhatake/video/7144977195730095386,#pakatanharapan  #dsai  #wanazizah  #nurulizzahanwar  #fypシ  #fyppppppppppppppppppppppp  ,#pakatanharapan #dsai #wanazizah #nurulizzahanwar #fyp #fyppppppppppppppppppppppp,morelhatake,605.5K,2022-9-19,2023-01-30
https://www.tiktok.com/@thesiakapkeli/video/7169484657879289115,Anak mana tak bangga dengan ayah sendiri kan 🫶🏼✨ #TrendingNewsMalaysia  #BeritaDiTikTok  #NewsAtTikTok  #nurulizzahanwar  #anwaribrahim  ,#TrendingNewsMalaysia #BeritaDiTikTok #NewsAtTikTok #nurulizzahanwar #anwaribrahim,thesiakapkeli,245K,2022-11-24,2023-01-30
https://www.tiktok.com/@lufirays22_channel/video/7148244398709509402,Membalas kepada @cereus_98  Senarai Ahli Parlimen Permatang Pauh dari 1969 hingga kini (September 2022) #politics  #politikmalaysia  #politikpulaupinang  #parlimenmalaysia  #parlimenpermatangpauh  #memberofparliament  #pulaupinang  #permatangpauh  #seberangperai  #barisannasional  #partiislamsemalaysia  #pakatanharapan  #partikeadilanrakyat  #umno  #anwaribrahim  #wanazizah  #nurulizzahanwar  #reformasi  #lawantetaplawan  #anwarpmrakyat  #menujupru15 ,#politics #politikmalaysia #politikpulaupinang #parlimenmalaysia #parlimenpermatangpauh #memberofparliament #pulaupinang #permatangpauh #seberangperai #barisannasional #partiislamsemalaysia #pakatanharapan #partikeadilanrakyat #umno #anwaribrahim #wanazizah #nurulizzahanwar #reformasi #lawantetaplawan #anwarpmrakyat #menujupru15,lufirays22_channel,119.8K,2022-9-28,2023-01-30
https://www.tiktok.com/@apizredwaja_ynwa/video/7128519239568297243,Tahniah YB Nurul Izzah @n_izzah  Baraka Allahu lakuma Wabaraka 'alaykuma Wa jama'a baynakuma fi khayr.. semoga kekal hingga ke Jannah#tiktokmalaysia  #tiktokviralmalaysia  #politiktiktok ,#tiktokmalaysia #tiktokviralmalaysia #politiktiktok,apizredwaja_ynwa,164.7K,2022-8-6,2023-01-30
https://www.tiktok.com/@freemalaysiatoday/video/7077815586050346267,"Kerajaan tiada rancangan haramkan #kahwin  bawah umur, kata menteri #FMTNews  #KahwinBawahUmur  #RinaHarun  #NurulIzzah ",#kahwin #FMTNews #KahwinBawahUmur #RinaHarun #NurulIzzah,freemalaysiatoday,121K,2022-3-22,2023-01-30
https://www.tiktok.com/@keadilan.hulu.langat/video/7163551387597442331,Kita tiada pilihan lain. Kita perlu selamatkan negara kita yang tercinta Malaysia dari penyamun dan perompak. #nurulizzahanwar  #Malaysia  #Pru15  #GE15  #rasuah  #keadilan  #pakatanharapan  #rafiziramli  #fyp  #DSAI  #anwaribrahim  #KitaBoleh  #ayuhmalaysia  #DAP  #AMANAH  #ABU  #umno  #pas  #pn  #BN  ,#nurulizzahanwar #Malaysia #Pru15 #GE15 #rasuah #keadilan #pakatanharapan #rafiziramli #fyp #DSAI #anwaribrahim #KitaBoleh #ayuhmalaysia #DAP #AMANAH #ABU #umno #pas #pn #BN,keadilan.hulu.langat,229.3K,2022-11-8,2023-01-30
https://www.tiktok.com/@rimbabara2022/video/7124144595176377627,oh adinda ku.... #musangking  #baling  #melayu  #pakatanharapan  #nurulizzah  #kepalair  #ph  #pakatanhancing  #umno  #bn  #pkr ,#musangking #baling #melayu #pakatanharapan #nurulizzah #kepalair #ph #pakatanhancing #umno #bn #pkr,rimbabara2022,42.2K,2022-7-25,2023-01-30
https://www.tiktok.com/@ihsnfauzi_/video/7164960827395575067,Kredit : Nurul Izzah Anwar #pakatanharapan  #pru15  #perikatannasional  #barisannasional  #malaysia  #kitaboleh  #anwaribrahim  ,#pakatanharapan #pru15 #perikatannasional #barisannasional #malaysia #kitaboleh #anwaribrahim,ihsnfauzi_,27.1K,2022-11-12,2023-01-30
https://www.tiktok.com/@nazwan_90/video/7168149723293977883,"sedih kj tak dpt buat miracle, lg sedih nurul izzah tumbang, tp excited gila perlis shahidan mkn semua #pru15  #ph  #pn  #bn  #gps  #grs  #jepsepahtu  ",#pru15 #ph #pn #bn #gps #grs #jepsepahtu,nazwan_90,159K,2022-11-21,2023-01-30
https://www.tiktok.com/@jason.yew/video/7160670252089511194,Nurul kongsi keadaan apabila KEADILAN baru ditubuhkan #PRU15  #AyuhMalaysia  #KitaBoleh  #Harapan  #nurulizzahanwar  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ,#PRU15 #AyuhMalaysia #KitaBoleh #Harapan #nurulizzahanwar #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,263.2K,2022-10-31,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7142801596768947482,"The real “Lawan Tetap Lawan”. Bukan mcm UMNo, sebut LTL sbb nak selamatkan Najib Razak 😂🤡  #AnwarIbrahim  #Reformasi  #habibieainun  #AmiruddinShaari  #AdamAdli  #PakHabibie  #AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #Keadilan  #PKR  #PakatanHarapan  #AyuhMalaysia  #Seangkatan  #fyp  #foryourpage ",#AnwarIbrahim #Reformasi #habibieainun #AmiruddinShaari #AdamAdli #PakHabibie #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #Keadilan #PKR #PakatanHarapan #AyuhMalaysia #Seangkatan #fyp #foryourpage,malaysiatimes,774.5K,2022-9-13,2023-01-30
https://www.tiktok.com/@cutecarry/video/7169961197410733339,Beg  shocking pink Puan Nurul Izzah. ,#,cutecarry,531.5K,2022-11-25,2023-01-30
