comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
pmx ni 1000 dye ckp 1 p xblh pcya..1 p kne tapis lg.😂😂😂.,@isey900,isey90@m.h ,1,0,1h ago ,2023-01-30,9455,2343,1063
dah tau...parti keluarga..🤭🤭,@mazvena17,mazvena ,0,0,1h ago ,2023-01-30,9455,2343,1063
hurmmmmmmm.....,@pokvi_pt777,pokvi@pt7 ,0,0,1h ago ,2023-01-30,9455,2343,1063
semua tergadaiii ..rakyat jdi mangsa jgk akhirnyaaa,@nursyifa929,nursyifa ,0,0,1h ago ,2023-01-30,9455,2343,1063
family planer.,@rafilatif66,nama saya rafi ,0,0,1h ago ,2023-01-30,9455,2343,1063
mintak penyokong PH komen sikit.....,@user9932550703944,user9932550703944 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"kalau dari segi positifnya, DSAI minta anaknya ada jawatan ni utk masa depan N.I sendiri selain memberi tunjuk ajar bagaimana nak menguruskan kewangan",@dzainte,DanielIkhwan ,0,0,1h ago ,2023-01-30,9455,2343,1063
Bila PMx ni naik ada bagusnya juga.. rakyat lebih kenal dia sebenarnya,@stoberimango,Stoberimango ,0,0,1h ago ,2023-01-30,9455,2343,1063
amik orang lain kena bayarr gaji..walaun wehhh...isu mcm ni pon nak bising..SEMUA ORANG PERLU BANTU KERAJAAN,@celikpolitik,MaryMall ,0,0,1h ago ,2023-01-30,9455,2343,1063
entah sapa yg slh ku xtahu,@nozul1519,nozul1519 ,0,0,1h ago ,2023-01-30,9455,2343,1063
manusia bole bercakap...da dpt jwtn tertinggi negara bole pilih sapa nk diangkut berjawatan dlman Putrajaya mana kementerian,@azmiemiswan,Azmieofficial89™ ,0,0,1h ago ,2023-01-30,9455,2343,1063
😏😏 last2 begitu lah cerita nya....,@yay.a4,Ramlah Ramli ,0,0,1h ago ,2023-01-30,9455,2343,1063
takpe..cai ph tetap sokong walau apa pun terjadi,@atan19940,Gonzales94 ,0,0,1h ago ,2023-01-30,9455,2343,1063
kerajaan skrg semua keturunan anak beranak😂bukan company je anak beranak😂😂,@usersyafwana,Syafwanna❤️ ,0,0,1h ago ,2023-01-30,9455,2343,1063
dia suruh rakyak p k arrrrr,@user7273511505818,Fiz ,0,0,1h ago ,2023-01-30,9455,2343,1063
kecek sajo...,@user8778274618167,user8778274618167 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Ada sbb tun xbagi anwar.tp tula ada barua2 ckp boleh....kita tgk kedepan nnti.hehehe gd luck....hidup Ph,@mustapaboleh,Mustapa ,1,0,1h ago ,2023-01-30,9455,2343,1063
"sdiri buat semua blh ,sbb dh jd pm ,dulu lom jdi pm ckp xleh tu dan ini",@nrzianhasan,NrzianHasan ,0,0,1h ago ,2023-01-30,9455,2343,1063
biasa la spin,@user85800811720557,kopang ,0,0,1h ago ,2023-01-30,9455,2343,1063
plning ada udang di sblik tak ambik gji tu...😂😂😂klu ank dia pgang jwtan tu snang lah dorg dpt duit biar tak ada gji😂😂😂,@rosdinbudaklawak,𝕯𝖎𝖓84 𝖇𝖚𝖉𝖆𝖐 𝖑𝖆𝖜𝖆𝖐 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Mcm ni la politik..bila dah memeritah lupa apa yg dijanji..lps ni dah x tahu nk pilih sapa,@anizaac1,Anizaact ,1,0,1h ago ,2023-01-30,9455,2343,1063
asal ph semuanya boleh....,@jamaluddinrazali,jamaluddinrazali ,0,0,1h ago ,2023-01-30,9455,2343,1063
😂 gaji xde.. takpe... papa bagi komisyen .😂,@karamel_machiato,👉@chik ILh@M👈 ,0,0,1h ago ,2023-01-30,9455,2343,1063
hurmmmmmm,@wwannoraini89,Wan Noraini ,0,0,1h ago ,2023-01-30,9455,2343,1063
gaji ahli parlimen dah xde...,@ghanishafie,ghanishafie ,0,0,1h ago ,2023-01-30,9455,2343,1063
kroni mkn dulu...ngap kasi habis😂,@angler_peminatkasut,solorandukangler ,1,0,1h ago ,2023-01-30,9455,2343,1063
hati2 bang..ank2 papa kata janji papa jadi PM😂😂😂,@jiee85,fauzijiee85🕸️🐉 ,1,0,1h ago ,2023-01-30,9455,2343,1063
Alaa X rugi ape2 pn bkn dibayar gaji..😁,@john_jonet85,John_jonet ,0,0,1h ago ,2023-01-30,9455,2343,1063
Sebab itu lah orang tak nk dia jdi PM,@hasif.chaq,Mr.Kawan ,1,0,1h ago ,2023-01-30,9455,2343,1063
PHancing,@bnz8888,BNZ ,0,0,1h ago ,2023-01-30,9455,2343,1063
Sama je mengapa lain parti tak bantah. Semua Nepotism,@jk.car,JK.Car ,0,0,1h ago ,2023-01-30,9455,2343,1063
DSAI lebih je…,@powerup0070,powerup0070 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Tu la... depa cakap pemimpin sebelum ni tak betul. tapi diri sendiri buat boleh pulak. hrummm,@zalehasaad,Zaleha Saad ,0,0,1h ago ,2023-01-30,9455,2343,1063
kita blum tau kemempuan seseorang npe kita bising tinggu lh dlu klu dia x ble buat krja bru bising bgi lh dia peluang dlu lgi pun bukan dia kna gaji,@hunterjokerer,HunterJokerer ,2,0,1h ago ,2023-01-30,9455,2343,1063
macai ph xkesah pasal semua ni😂,@naim_s3mpoi,محمد نعيم ,0,0,1h ago ,2023-01-30,9455,2343,1063
nk kan kuasa sajeee...5 tahun pun jadilah...,@mahathirhjmohamed,E L - W I D A D BATU NISAN ,0,0,1h ago ,2023-01-30,9455,2343,1063
prinsip semasa berkempen sahaja ..,@aren_officialmy,Aren ,0,0,1h ago ,2023-01-30,9455,2343,1063
forward to @anwaribrahimofficial,@gundala0007,Gundala0007 ,0,0,1h ago ,2023-01-30,9455,2343,1063
hahaha..tu laaaa😂😂,@81hayatiabdiiah,muooo_56 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Sapa yg pilih PM skrg hadap ler,,cakap x serupa bikin.. Semua menteri2 yg dia lantik ada yg ada kes mahkamah.....Fikir2 lah sendiri ..",@idasharida1011,Ida Syarida128 ,1,0,1h ago ,2023-01-30,9455,2343,1063
Kali ni pmx mari ngan family planning sobat😂,@ensemboyhahah,user9594662219427 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"prinsip hanya slogan. tiada kepercayaan pada kawan perjuangan.
Arwah dulunya terbaik.",@abdullahmatzin1,abdullahmatzin1 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"ni semua bukan salah die bang,salah pengundi😂,yg pegi undi sebelit tu buat hape..",@a.hbundleconcept,Tok Dalang ,0,0,1h ago ,2023-01-30,9455,2343,1063
"takpa nanti dia wayang humble, nanti rakyat lupalah isu ni...😅",@az_one755,az-one ,0,0,1h ago ,2023-01-30,9455,2343,1063
kalau dah ada kuasa tu prinsip mana ada dah. kita rakyat kena main je.diaorg tak pedulipun. alasan gaji tak bayar . boleh cya ke. sedih.,@abangtalapia,abang talapia ,0,0,1h ago ,2023-01-30,9455,2343,1063
bila Allah zahirkan sifat sebenar.....moga kita dlm rahmat Allah.....,@hanisah2356,Hanisah Arifin ,0,0,1h ago ,2023-01-30,9455,2343,1063
ada prinsip ke ke dia..,@bilanakadapm,Khairon Nasirin723 ,0,0,1h ago ,2023-01-30,9455,2343,1063
belit bebelit2,@_opahzek_,_OpahZek_ ,0,0,1h ago ,2023-01-30,9455,2343,1063
dah jd PMX.. so prinsip tu just cakap utk sedapkan hati rakyat aje sebelum ni... rakyat kena tipu hidup2,@cikyatinazz,©️1️⃣KY🅰️TIN🅰️zz ,0,0,1h ago ,2023-01-30,9455,2343,1063
FAMILY FIRST.. Wak Zahid dah Lantik anak dia dapat Jawatan lain... sama Naik depa ni..,@inuradam,Yati Adam ,0,0,1h ago ,2023-01-30,9455,2343,1063
kasi pusing bg kt dye 😂,@khairulamiryahaya,Mir 🥷🏻 ,0,0,1h ago ,2023-01-30,9455,2343,1063
ye ke tak brbayar...,@khairulazmanmohamad0,Khairul Azman Mohamad ,0,0,1h ago ,2023-01-30,9455,2343,1063
puak2 ph nnti buat2 x dgar...smua btul depa kata nnti😅,@fendikhairi,Fendi Khairi ,4,0,1h ago ,2023-01-30,9455,2343,1063
janji dia dpt jadi PM...tu je prinsip...hahahaah😂😂,@nmessi7,Nmessi7 ,0,0,1h ago ,2023-01-30,9455,2343,1063
betul tu...betul tu..betul...sokong..sokong,@azizisobri428,azizisobri428 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Rakyat kena Kencing,@arinazri74,arinazri74 ,0,0,1h ago ,2023-01-30,9455,2343,1063
dulu lain...sekarang lain...🤣🤣🤣,@andakmdnoor,Andak71 ,0,0,1h ago ,2023-01-30,9455,2343,1063
sebelum dpt bila dah dpt... kuasa ditangan mereka hadap jelah,@fadhilabdullah263,fadhilabdullah263 ,0,0,1h ago ,2023-01-30,9455,2343,1063
hahaha anak abah rupanya,@akmalhakimmanan,Akmal Property Agent ,0,0,1h ago ,2023-01-30,9455,2343,1063
betul sgt...,@sahidaonn,Sahida Onn ,0,0,1h ago ,2023-01-30,9455,2343,1063
setujuu boh......berat berat,@pokli109,ulat bin bulu ,0,0,1h ago ,2023-01-30,9455,2343,1063
"saya dlu xtau sgt bang,tpi skang xyah tgu lama oun saya dah lali dgn mainan depa😅..sapa tau dia x ambek gji dan x bg anak dia gji????",@syedmohdfizalsyedhamid,👧walid is here👶 ,0,0,1h ago ,2023-01-30,9455,2343,1063
tunggulah pru16..,@bandarngitar2998,Bandarngitar 2998 ,0,0,1h ago ,2023-01-30,9455,2343,1063
parti anak beranak lh ni dapat jawatan..,@sari6iskandar_,sari6iskandar_ ,1,0,1h ago ,2023-01-30,9455,2343,1063
@Dr. Nas🌷🌷:ok je..myb lps n izzah bleh bntu mudahkn urusan DSAI sbb ank dia lebih dipercayai dr org luar..smbil tu bleh gain knowledge🤗 #goodpoint,@airyndarling,AirynSue ,0,0,1h ago ,2023-01-30,9455,2343,1063
🤔🤔 family planing daaaaa,@syasyiramiza,syasyira ,0,0,1h ago ,2023-01-30,9455,2343,1063
hahaha sapa suruh undi tuan²😁,@dontpanic_keepcalm,Bobbz😀 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"depan sembang lain belakang sembang lain,,rakyat sedang memerhati AWAS PH!!",@irfatradinginterprise,irfatradingenterprise ,0,0,1h ago ,2023-01-30,9455,2343,1063
Yg pasti teman xpangkah PH haritu okey..ermmm 😏,@luziawati,MuaMM ,1,0,1h ago ,2023-01-30,9455,2343,1063
dapat mkn free bro..hotel free..kereta free😂,@hardyputra3,Hardy Putra ,0,0,1h ago ,2023-01-30,9455,2343,1063
kena game,@azmies07,Az Mie S ,0,0,1h ago ,2023-01-30,9455,2343,1063
Ehhh Kan Uols Memilih Makanya Redha Je Lag😂😂😂😂,@cimieaprilahmad,CiMie ,0,0,1h ago ,2023-01-30,9455,2343,1063
hoi hoi ya hoi siapa sokong,@fhans104,MerpàTi PutiH 🕊️ ,1,0,1h ago ,2023-01-30,9455,2343,1063
bravo... 👋👋👋...kesian siapa yg pilih PKR.. hadap ler 5 tahun..,@mashaizamas,MASHAIZA MAS ,0,0,1h ago ,2023-01-30,9455,2343,1063
depa x pa!!,@hanina_zakaria,misznina ,0,0,1h ago ,2023-01-30,9455,2343,1063
aku mmg dlu xpcy da...,@hareking84,hareking84 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"zahid hamidi lantik anak kat GLC, anwar lantik anak penasihat ekonomi.. Malaysia darul anak beranak..dulu dia paling lantang menentang nepotisme",@noreplay27,noreplay27 ,0,0,1h ago ,2023-01-30,9455,2343,1063
agree...,@weeda87,weeda87@ ,0,0,1h ago ,2023-01-30,9455,2343,1063
itu kan prinsip.. abg non bukan janji ye😏,@w.charizard,Charizard ,0,0,1h ago ,2023-01-30,9455,2343,1063
kerajaan kroni anak beranak baik lagi Najib keluarganya tak ada jawatan dalam kerajaan,@realsigns00,Real Signs ,0,0,1h ago ,2023-01-30,9455,2343,1063
hahahaha... rakyat dilahanatkn.. xnmpk lg ke yg sokong tu😂,@ah_pend,ah_pend ,0,0,1h ago ,2023-01-30,9455,2343,1063
kuasa ditangan pmx..nk ckp apa. tgk apa yg berlaku kemudian nnt....,@norbitidris,norbitidris ,0,0,2h ago ,2023-01-30,9455,2343,1063
sbb x caya kat raja formula lh tu😁,@rohayamekfauziah,Rohaya Ahmad ,0,0,2h ago ,2023-01-30,9455,2343,1063
Nak nasihat kat rumah le... kalau wak p opis tu dah mcm company megah holding dah...,@kampungvillage,kampungvillage ,2,0,2h ago ,2023-01-30,9455,2343,1063
family planing 🤭🤭🤭🤭,@shidahmad87,norasida ahmad ,0,0,2h ago ,2023-01-30,9455,2343,1063
sape yg undi dia..hadaplah 5 tahun dri skrg.....pilihan di tgn anda..,@ziqlynda1,ziqlynda1 ,3,0,2h ago ,2023-01-30,9455,2343,1063
hebat bang non ni.. pelan2 dia buat qeja.. 😂😂😂.. 2 pun ada penyokong lagi..,@dzulhishamabdulaziz,@𝕞𝕒𝕥 𝕤𝕙𝕒𝕞 𝕎𝕄ℂ𝕄 ,0,0,2h ago ,2023-01-30,9455,2343,1063
apa blh buat rakyat jugak yg pilih,@alanhartanah,alanhartanah ,1,0,2h ago ,2023-01-30,9455,2343,1063
anak ku sazali😁,@mo.zai1,mo.zai1 ,0,0,2h ago ,2023-01-30,9455,2343,1063
ambil Zahid Hamidi sebagai penasihat ekonomi kpa PM 😂😂😂,@kimbongenseng,Kim Kim49255 ,1,0,2h ago ,2023-01-30,9455,2343,1063
Anak bapak…family planning…😂😂,@thoq6334,Nazrul6334 ,0,0,2h ago ,2023-01-30,9455,2343,1063
"ini undang2 terbesar skali didalam banyak undang2 ,
undang2 nie dinamakan family planning😂😂😂",@askwhat7779,Mohd Aswad ,0,0,2h ago ,2023-01-30,9455,2343,1063
macai ph mana tau salah.depa betoi ja semua 😂,@mhdalip18,mhdalip ,2,0,2h ago ,2023-01-30,9455,2343,1063
"setuju,,ko cakap betol bro,,",@adexfitria,fitria@suratman ,0,0,2h ago ,2023-01-30,9455,2343,1063
Jeng jeng jeng.. Parok nnise boh. Hahahahah,@zaharipadat,zaharipadat ,0,0,2h ago ,2023-01-30,9455,2343,1063
mesti la lantik kroni2 nye utk kepentingan mereka😅,@naznaz_0722,nAz 3 ,0,0,2h ago ,2023-01-30,9455,2343,1063
ape nak heran macai ph cakap janji Anwar janji PM lain lain tu lantak la nak jadi apa,@____acong_____,____Acong____ ,2,0,2h ago ,2023-01-30,9455,2343,1063
awak tx dgr kah penjelasan dari xerah string?,@hardythomis,Hardy Thomis ,0,0,2h ago ,2023-01-30,9455,2343,1063
"penasihat dia anak dia sendiri biaq LA,bukan dia bagi tender juta2 kat anak bini dia...lagipun tak berbayar,langkah jimat tu..",@ly_ana5,user418774 liyana ,0,0,2h ago ,2023-01-30,9455,2343,1063
dia dah ada power camner😂😂,@seriwangi2,Halimah ,1,0,2h ago ,2023-01-30,9455,2343,1063
bkn sng nak org yg boleh di percayai kecuali anak klu x pisang akan berbuah dua x..so pikir2 kn,@nanajoe24,nanajoe24 ,0,0,2h ago ,2023-01-30,9455,2343,1063
xpa .memang xbayar gaji tapi .di beri .alaun .hahahaha..,@a.t.tperak,A.T.T.perak ,0,0,2h ago ,2023-01-30,9455,2343,1063
"semua nak sedapkan ceramah masa berkempen,habuk pun tarakkkk....",@az_nizam01,NIZAM1414 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Hanya mampu berdoa pada allah semoga duit KWSP di luluskan boleh membantu rakyat,@anared06,Ana Redz ,1,0,2h ago ,2023-01-30,9455,2343,1063
stanby awal x kalut,@pokwei744,pokwei744 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Family planning la bro😂,@meyoiii_,AimanAmirul ,0,0,2h ago ,2023-01-30,9455,2343,1063
mcm xde mkna aku mngundi hritu ..,@rubyrahimrubyrahi0,rubyrahimrubyrahi ,0,0,2h ago ,2023-01-30,9455,2343,1063
Itu la wajah politik AI dr dlm UMNO lg ckp xserupa bikin..,@mohdhatamohdhata,mohdhatamohdhata ,0,0,2h ago ,2023-01-30,9455,2343,1063
erm.....btl sgt da tu....,@tokabah10,tokabah10 ,0,0,2h ago ,2023-01-30,9455,2343,1063
😂😂😂 penyokong ramai. 🤣🤣🤣,@wannazarboss,Wan Nazar ,0,0,2h ago ,2023-01-30,9455,2343,1063
dia x caya dgn lapiji kot😁,@umitffs,umi~tffs ,0,0,2h ago ,2023-01-30,9455,2343,1063
Tu die dh tunjuk tearing... Nasib tun dh x larat klau x die mesti fight dgn pm sekarang,@shimajelani8,Syima ,0,0,2h ago ,2023-01-30,9455,2343,1063
kami penyokong pH ok je. ..setia mcm korang juga ..walau ape2 pun pm buat ...,@ariqaqilumi,Umi amyra ,0,0,2h ago ,2023-01-30,9455,2343,1063
biasalah...family planning,@izzulfiya,Ieda79🦅🇲🇾🇲🇨🦅 ,3,0,2h ago ,2023-01-30,9455,2343,1063
prinsip tergadai kerana politik 🥺,@kaksyu_5askarnaw,Kak syu #cintaSnf ,0,0,2h ago ,2023-01-30,9455,2343,1063
politik ank beranak,@mohddauddaudnasir,mohddauddaudnasir ,0,0,2h ago ,2023-01-30,9455,2343,1063
69,@bersamamu2011,cap ayam 🐔 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Janji² Kari ..😂😂,@eddienurmiqaelrusdy,Eddie Nur miQael Rusdy🧸🌈 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Hancinggggg,@deen119872,Abg Deen Otai ,0,0,2h ago ,2023-01-30,9455,2343,1063
"Alhamdulillah, Allah kurniakan kerajaan terbaik, teruskan perjuangan DSAI, Agong & sultan² di belakang menyokong...",@rosleeabdkadir,rosleeabdkadir ,0,0,2h ago ,2023-01-30,9455,2343,1063
dir kata xambik gaji... hahaha dgr jelh,@mrcrab904,mrsimple ,0,0,2h ago ,2023-01-30,9455,2343,1063
Dia tu kuat cong😂😂😂,@olaikhai,أولاي خاي ,0,0,2h ago ,2023-01-30,9455,2343,1063
x lama lg runtuhlah kerajaan perpaduan,@eddyyus75,eddieyus ,0,0,2h ago ,2023-01-30,9455,2343,1063
hahaha menteri putar alam....macai ph suka😂,@muhdshafiq892,please.notice.me ,2,0,2h ago ,2023-01-30,9455,2343,1063
Politik....😣,@user7299112304958,user7299112304958 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Macai ok je... ckp la apa2 pun buat la apa2 pun diorg tetap gitu je..Apa Non buat buat semua nya betul bagi mereka..😁😁,@user3147200187459,user3147200187459 ,1,0,2h ago ,2023-01-30,9455,2343,1063
"ok la tue, xder gaji 😁😁😁",@smart13lastname,En Alter ,0,0,2h ago ,2023-01-30,9455,2343,1063
Menteri formula pun dia tak percaya,@longsafarin,Longsafarin ,1,0,2h ago ,2023-01-30,9455,2343,1063
biasalah bro kalau dah jadi ketua lain dah cakap...lupa makan ubat...biasa tu,@edwinjoshua84,edwinjoshua84 ,0,0,2h ago ,2023-01-30,9455,2343,1063
mesti cai backup nnty.. jaga2 bang😂,@akmalhadi_,akmalhadi_ ,0,0,2h ago ,2023-01-30,9455,2343,1063
kami setuju dgn pm kalau melantik selain nurul izzah pasti ada gaji dgn elaun.pm berjimat tuk kukuhkn ekonomi semula,@reallity90,ADAM ORI G ,0,0,2h ago ,2023-01-30,9455,2343,1063
die kencing lg....😂,@linwall91,pajaminang ,0,0,2h ago ,2023-01-30,9455,2343,1063
Ni sebenarnya negara Papa yg punya,@zool_fadli,Zool Fadli ,0,0,22m ago ,2023-01-30,9455,2343,1063
inilah madani yg sebenar,@mrhanif849,mrhanif849 ,0,0,34m ago ,2023-01-30,9455,2343,1063
Harhar dah kata 😂,@aqlhakli,Aqlhakli ,0,0,43m ago ,2023-01-30,9455,2343,1063
refomasi refomasi refobasi...🤭,@paradise_5884,Paradise_5884 ,0,0,44m ago ,2023-01-30,9455,2343,1063
Baru 2 bulan.... 😂😂😂😂,@mdrazman12,mdrazman12 ,0,0,1h ago ,2023-01-30,9455,2343,1063
The real papa kasi,@muhamad.hakimin.suhaimi,Muhamad Hakimin Suha ,0,0,1h ago ,2023-01-30,9455,2343,1063
saya ulanggggg,@entahlaa_99,mm_ ,0,0,1h ago ,2023-01-30,9455,2343,1063
empty drum ja..,@maelhusin398,maelhusin ,0,0,1h ago ,2023-01-30,9455,2343,1063
baguslah cai,@nalyaa98,Nur Alyaa ,0,0,1h ago ,2023-01-30,9455,2343,1063
kan,@mimhamimdall,mimhamimdall ,0,0,1h ago ,2023-01-30,9455,2343,1063
survival politik😂,@azizani8,azizani8 ,0,0,1h ago ,2023-01-30,9455,2343,1063
reformasi konon,@roslanabrahman525,roslanabrahman525 ,0,0,2h ago ,2023-01-30,9455,2343,1063
prinsip tergadai.....,@shah_1985,shah_1985 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Komisyen 25%,@ichimalaugin,Abang Malau Potipai ,0,0,2h ago ,2023-01-30,9455,2343,1063
kena scam camtu je. dapig pun dh lantik ank beranak.,@tiktok_is_scam,Captain TikTok ,0,0,1m ago ,2023-01-30,9455,2343,1063
nak buat mcm mne malaysia ni anak beranak die punye,@0_harrazz_0,l_HaRRaZ_l ,0,0,5m ago ,2023-01-30,9455,2343,1063
jgn pengundi PH semua setuju je .. pengudi PH tak bising pon hahahah,@sitizloehnc,bapa tiri kamu ,0,0,6m ago ,2023-01-30,9455,2343,1063
Tah laaa aku penat la. Ckp tk serupa bikin. Brg tk turun2 juga.,@_nxrshxzlynn,aislyempire.co ,0,0,7m ago ,2023-01-30,9455,2343,1063
lantik Ko je lh😂😂😂😂😂,@ayongbsn,amirul iman ,1,0,7m ago ,2023-01-30,9455,2343,1063
org politik pendirian dorang mmg ke laut,@adikluffyabgace,Zoro senpai ,0,0,7m ago ,2023-01-30,9455,2343,1063
cai ph smu xpe,@haziramekyas,haziramekyas ,0,0,12m ago ,2023-01-30,9455,2343,1063
kemaruk nk sgt jd pm anwar ni..sng nk angkut ank bernk dia skali,@ziahgee80,ziahgee80 ,0,0,13m ago ,2023-01-30,9455,2343,1063
@n_izzah kabel cekang😁,@bunga_iris7,Bunga iRis🌼 ,0,0,13m ago ,2023-01-30,9455,2343,1063
rafizi x nak bunyi ke. bang non lantik anak dia jadi penasihat,@rafizalbinyusof,rafizalbinyusof ,0,0,15m ago ,2023-01-30,9455,2343,1063
maknanya PMX pun tk yakin dgn menteri ekonominya sendiri 🤣🤣🤣🤣🤣🤣,@sshahbudin,paklong shah ,0,0,17m ago ,2023-01-30,9455,2343,1063
#kerajaananakbapak,@hang_lebey,Hang Lebay ,0,0,20m ago ,2023-01-30,9455,2343,1063
memang tepat bro bila kaki hancing .......,@user42295380,Azman Man ,0,0,24m ago ,2023-01-30,9455,2343,1063
pm ok jdi tk ok klu aku jika bgini,@tiungroko,user8927072839458 ,0,0,24m ago ,2023-01-30,9455,2343,1063
Bagi anak beranak dia semua jawatan berkaitan kewangan,@ariff234560123,kEkANdA ,0,0,28m ago ,2023-01-30,9455,2343,1063
engkau yg ckp,@hashim127768,hashimahmed ,0,0,34m ago ,2023-01-30,9455,2343,1063
Kne kencing la rakyat,@harraxroblox,MMO ,0,0,34m ago ,2023-01-30,9455,2343,1063
Allah nk tnjuk 1 persatu..nk terima @ x je,@nazznazzira,nazzira ,0,0,34m ago ,2023-01-30,9455,2343,1063
elok letak jawatan je pm bagi DAP plk hahahhaha,@yoeperang2023,yeoperang2023 ,0,0,35m ago ,2023-01-30,9455,2343,1063
pm 10 pun x leh pkai😳,@comcom67_,Kalsom ,0,0,36m ago ,2023-01-30,9455,2343,1063
smua xbtl dh,@aisyecah88,Rose Lynnz ,0,0,40m ago ,2023-01-30,9455,2343,1063
PH tetap celaka😁,@pokdan7,No Hal ,0,0,40m ago ,2023-01-30,9455,2343,1063
NIE yg rkyt nak kaki putar..LPs NIE ntah ape LG yg nk di buat kerajaan peraduan NIE..harga barang melambung..NIE yg kita mahukan😏,@cikpis,ahhpiss ,0,0,40m ago ,2023-01-30,9455,2343,1063
ntah ntah pape kan..😂,@erikarismael,Erika rismael ,0,0,41m ago ,2023-01-30,9455,2343,1063
xpa mcm mana pun.. yg penting Anwar jadi PM 📏,@mommy_richll,Mommy_LL ,0,0,43m ago ,2023-01-30,9455,2343,1063
ad org sokong tu,@cubadak83,cubadak83 ,0,0,43m ago ,2023-01-30,9455,2343,1063
their are not gengsters their are politikus no need weapon just money -pablo escobar-,@afiflahhh,Afiflahh ,0,0,45m ago ,2023-01-30,9455,2343,1063
makin merapu la pmx,@drs3juk,Drs3juk ,0,0,49m ago ,2023-01-30,9455,2343,1063
skg ne dia nak buat kerajaan anak beranak je rakyat lantak la,@matcayo,matcayo ,0,0,49m ago ,2023-01-30,9455,2343,1063
tentu macai kata suci😂😂😂😂,@nazlihisyam,Nazli Hisham305 ,2,0,49m ago ,2023-01-30,9455,2343,1063
ph babi simple,@mattahir98,zahirhalim89 ,0,0,49m ago ,2023-01-30,9455,2343,1063
begitu laaa dah dapat jawatan PM..kaut semua yg ade..rakyat biar mati mderita...,@nurtiara__,Zombi2020 ,0,0,50m ago ,2023-01-30,9455,2343,1063
"Mcm ni dia buat, x mustahil negara blh digadai oleh PMX ni",@hattakdh,Hattakdh ,0,0,52m ago ,2023-01-30,9455,2343,1063
x byr gaji tp ada elaun😂 maksud sama bunyi lain²,@rimbarimbun,sang rimba ,0,0,54m ago ,2023-01-30,9455,2343,1063
kaki kencing 😂 mmg ckp mcm tu 😂,@alilaziz81,Alil Aziz ,0,0,54m ago ,2023-01-30,9455,2343,1063
mybe pm sendiri tahu rafizi xbole handle😂,@jahatcronny1010,PENING LA SAYA ,0,0,58m ago ,2023-01-30,9455,2343,1063
hahahah makin merapu kan😅,@ikinnasuhah,ikinnasuhah ,0,0,59m ago ,2023-01-30,9455,2343,1063
dh hampa sokong. nk sgt anuar Ibrahim jadi pm.,@mohbabdulhadi,mohbabdulhadi ,0,0,1h ago ,2023-01-30,9455,2343,1063
pasai ambik ank sdri senang nk buat ap sja lgi teruk LPS ini tgk LA,@faridabintikharud,faridabintikharud ,0,0,1h ago ,2023-01-30,9455,2343,1063
Macai seronok la kn cai2 selalu puji pmx gi pejabat pakai selipar je sbb nk kurang kn kos…😅ne nk menambahkn ekonomi kluarga mmg kena kt dy,@user98400065624208,user98400065624208 ,0,0,1h ago ,2023-01-30,9455,2343,1063
dh tau sembang tan sri anuar ibrahim gebang hampa sokong,@mohbabdulhadi,mohbabdulhadi ,0,0,1h ago ,2023-01-30,9455,2343,1063
nk sgat nuar jd pm..trime je la pe die buat🤣🤣,@manpiaw71,benf10 ,0,0,1h ago ,2023-01-30,9455,2343,1063
macai tk peduli itu semua... diorg hanya mahu Anwar jd pMX....,@wairdonz,WairDon ,0,0,1h ago ,2023-01-30,9455,2343,1063
dah kena ...,@kencana757,kencana 3 ,0,0,1h ago ,2023-01-30,9455,2343,1063
ok la tu... bukan tiba2 masok lokap...la rupenya ade kene mengena dgn PM... songlap duit kerajaan...,@cikminahlove,Azah Azminah ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Betul ke PAS suka mainkan sentimen fitnah, agama, perkauman, pecah belahkan org2 nelayu semasa berpolitik...saje tanya...😎",@user7599086137681,user83328510427 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Prinsip dimulut...lepas tu ke laut😅😅😅,@4646wan74,4646wan74 ,0,0,1h ago ,2023-01-30,9455,2343,1063
kerajaan ni xakan kekal.. 😅😅😅,@aln4882,NuFAiL21 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"die pandai simpan jawatan untuk anak😂,,,ni namanya contoh pakai cable di peringkat tertinggi",@wakmoljb,Mamola Samsuddin ,0,0,1h ago ,2023-01-30,9455,2343,1063
